"Sex_Age"	"estimate"	"species"	"iter"
"Female_Juvenile"	0.5669813	"White-fronted"	229
"Male_Juvenile"	0.4225949	"White-fronted"	229
"Female_Chick"	0.479670644120333	"White-fronted"	229
"Male_Chick"	0.484133732061763	"White-fronted"	229
"Female_Adult"	0.9176721	"White-fronted"	230
"Male_Adult"	0.9336203	"White-fronted"	230
"Female_Juvenile"	0.4962941	"White-fronted"	230
"Male_Juvenile"	0.4045977	"White-fronted"	230
"Female_Chick"	0.404571831769774	"White-fronted"	230
"Male_Chick"	0.548138014123254	"White-fronted"	230
"Female_Adult"	0.8465671	"White-fronted"	231
"Male_Adult"	0.9363415	"White-fronted"	231
"Female_Juvenile"	0.5083216	"White-fronted"	231
"Male_Juvenile"	0.4167348	"White-fronted"	231
"Female_Chick"	0.148986829368099	"White-fronted"	231
"Male_Chick"	0.641560161075809	"White-fronted"	231
"Female_Adult"	0.9007196	"White-fronted"	232
"Male_Adult"	0.9153049	"White-fronted"	232
"Female_Juvenile"	0.6311777	"White-fronted"	232
"Male_Juvenile"	0.3702609	"White-fronted"	232
"Female_Chick"	0.360022443019086	"White-fronted"	232
"Male_Chick"	0.694557966963952	"White-fronted"	232
"Female_Adult"	0.9077446	"White-fronted"	233
"Male_Adult"	0.938563	"White-fronted"	233
"Female_Juvenile"	0.4986895	"White-fronted"	233
"Male_Juvenile"	0.3780395	"White-fronted"	233
"Female_Chick"	0.651336580732687	"White-fronted"	233
"Male_Chick"	0.659466241717736	"White-fronted"	233
"Female_Adult"	0.9420052	"White-fronted"	234
"Male_Adult"	0.9575121	"White-fronted"	234
"Female_Juvenile"	0.6452572	"White-fronted"	234
"Male_Juvenile"	0.3737665	"White-fronted"	234
"Female_Chick"	0.406359674120687	"White-fronted"	234
"Male_Chick"	0.292002987524319	"White-fronted"	234
"Female_Adult"	0.8981836	"White-fronted"	235
"Male_Adult"	0.9473824	"White-fronted"	235
"Female_Juvenile"	0.5351597	"White-fronted"	235
"Male_Juvenile"	0.3813899	"White-fronted"	235
"Female_Chick"	0.179242188644023	"White-fronted"	235
"Male_Chick"	0.1837506064691	"White-fronted"	235
"Female_Adult"	0.9102842	"White-fronted"	236
"Male_Adult"	0.9450402	"White-fronted"	236
"Female_Juvenile"	0.4997391	"White-fronted"	236
"Male_Juvenile"	0.3753064	"White-fronted"	236
"Female_Chick"	0.47348848657072	"White-fronted"	236
"Male_Chick"	0.427966118449579	"White-fronted"	236
"Female_Adult"	0.9648548	"White-fronted"	237
"Male_Adult"	1	"White-fronted"	237
"Female_Juvenile"	0.6079516	"White-fronted"	237
"Male_Juvenile"	0.3836532	"White-fronted"	237
"Female_Chick"	0.429535516317816	"White-fronted"	237
"Male_Chick"	0.511483879663243	"White-fronted"	237
"Female_Adult"	0.9203941	"White-fronted"	238
"Male_Adult"	0.9356836	"White-fronted"	238
"Female_Juvenile"	0.5339324	"White-fronted"	238
"Male_Juvenile"	0.4180657	"White-fronted"	238
"Female_Chick"	0.330647834817583	"White-fronted"	238
"Male_Chick"	0.56828730412557	"White-fronted"	238
"Female_Adult"	0.9262098	"White-fronted"	239
"Male_Adult"	0.9756524	"White-fronted"	239
"Female_Juvenile"	0.6492859	"White-fronted"	239
"Male_Juvenile"	0.3966324	"White-fronted"	239
"Female_Chick"	0.344806471887552	"White-fronted"	239
"Male_Chick"	0.538845329101115	"White-fronted"	239
"Female_Adult"	0.9433678	"White-fronted"	240
"Male_Adult"	0.9387167	"White-fronted"	240
"Female_Juvenile"	0.5092425	"White-fronted"	240
"Male_Juvenile"	0.4134995	"White-fronted"	240
"Female_Chick"	0.352995048349695	"White-fronted"	240
"Male_Chick"	0.347215243937607	"White-fronted"	240
"Female_Adult"	0.8999533	"White-fronted"	241
"Male_Adult"	0.9611423	"White-fronted"	241
"Female_Juvenile"	0.5638079	"White-fronted"	241
"Male_Juvenile"	0.407417	"White-fronted"	241
"Female_Chick"	0.297412429046193	"White-fronted"	241
"Male_Chick"	0.543850648365681	"White-fronted"	241
"Female_Adult"	0.9391063	"White-fronted"	242
"Male_Adult"	0.9585477	"White-fronted"	242
"Female_Juvenile"	0.51728	"White-fronted"	242
"Male_Juvenile"	0.4459699	"White-fronted"	242
"Female_Chick"	0.211630588795078	"White-fronted"	242
"Male_Chick"	0.627663064804326	"White-fronted"	242
"Female_Adult"	0.9228701	"White-fronted"	243
"Male_Adult"	0.9429057	"White-fronted"	243
"Female_Juvenile"	0.5770184	"White-fronted"	243
"Male_Juvenile"	0.3477228	"White-fronted"	243
"Female_Chick"	0.510755180999955	"White-fronted"	243
"Male_Chick"	0.464537147294633	"White-fronted"	243
"Female_Adult"	0.9361034	"White-fronted"	244
"Male_Adult"	0.9709396	"White-fronted"	244
"Female_Juvenile"	0.46589	"White-fronted"	244
"Male_Juvenile"	0.3466284	"White-fronted"	244
"Female_Chick"	1	"White-fronted"	244
"Male_Chick"	0.397320376344528	"White-fronted"	244
"Female_Adult"	0.8667746	"White-fronted"	245
"Male_Adult"	0.9310942	"White-fronted"	245
"Female_Juvenile"	0.5268152	"White-fronted"	245
"Male_Juvenile"	0.341827	"White-fronted"	245
"Female_Chick"	0.479543543295098	"White-fronted"	245
"Male_Chick"	0.496043838966706	"White-fronted"	245
"Female_Adult"	0.9655346	"White-fronted"	246
"Male_Adult"	0.9365103	"White-fronted"	246
"Female_Juvenile"	0.6383917	"White-fronted"	246
"Male_Juvenile"	0.4429951	"White-fronted"	246
"Female_Chick"	0.483357316152655	"White-fronted"	246
"Male_Chick"	0.500634205942438	"White-fronted"	246
"Female_Adult"	0.9151817	"White-fronted"	247
"Male_Adult"	0.9654424	"White-fronted"	247
"Female_Juvenile"	0.6567069	"White-fronted"	247
"Male_Juvenile"	0.3240765	"White-fronted"	247
"Female_Chick"	0.467834848864955	"White-fronted"	247
"Male_Chick"	0.428219233881321	"White-fronted"	247
"Female_Adult"	0.8761558	"White-fronted"	248
"Male_Adult"	0.917001	"White-fronted"	248
"Female_Juvenile"	0.6255448	"White-fronted"	248
"Male_Juvenile"	0.4069011	"White-fronted"	248
"Female_Chick"	0.376777620458309	"White-fronted"	248
"Male_Chick"	0.610934538950678	"White-fronted"	248
"Female_Adult"	0.9104758	"White-fronted"	249
"Male_Adult"	0.9338687	"White-fronted"	249
"Female_Juvenile"	0.4964814	"White-fronted"	249
"Male_Juvenile"	0.4350587	"White-fronted"	249
"Female_Chick"	0.745268708178734	"White-fronted"	249
"Male_Chick"	0.406565643928105	"White-fronted"	249
"Female_Adult"	0.9684718	"White-fronted"	250
"Male_Adult"	0.9347484	"White-fronted"	250
"Female_Juvenile"	0.6131061	"White-fronted"	250
"Male_Juvenile"	0.369352	"White-fronted"	250
"Female_Chick"	0.357244526774835	"White-fronted"	250
"Male_Chick"	0.356711580943474	"White-fronted"	250
"Female_Adult"	0.9164042	"White-fronted"	251
"Male_Adult"	0.9555743	"White-fronted"	251
"Female_Juvenile"	0.5388733	"White-fronted"	251
"Male_Juvenile"	0.3925155	"White-fronted"	251
"Female_Chick"	0.311880122141682	"White-fronted"	251
"Male_Chick"	1	"White-fronted"	251
"Female_Adult"	0.9191116	"White-fronted"	252
"Male_Adult"	0.9367466	"White-fronted"	252
"Female_Juvenile"	0.4956258	"White-fronted"	252
"Male_Juvenile"	0.3996513	"White-fronted"	252
"Female_Chick"	0.484600311342863	"White-fronted"	252
"Male_Chick"	0.371481993459202	"White-fronted"	252
"Female_Adult"	0.9104951	"White-fronted"	253
"Male_Adult"	0.8985071	"White-fronted"	253
"Female_Juvenile"	0.4795983	"White-fronted"	253
"Male_Juvenile"	0.321498	"White-fronted"	253
"Female_Chick"	0.23238345109725	"White-fronted"	253
"Male_Chick"	0.719210549892211	"White-fronted"	253
"Female_Adult"	0.9409812	"White-fronted"	254
"Male_Adult"	0.9307674	"White-fronted"	254
"Female_Juvenile"	0.6162905	"White-fronted"	254
"Male_Juvenile"	0.4090788	"White-fronted"	254
"Female_Chick"	0.0728770300753163	"White-fronted"	254
"Male_Chick"	0.397717562539063	"White-fronted"	254
"Female_Adult"	0.9720686	"White-fronted"	255
"Male_Adult"	0.9339572	"White-fronted"	255
"Female_Juvenile"	0.450047	"White-fronted"	255
"Male_Juvenile"	0.4074365	"White-fronted"	255
"Female_Chick"	0.335982396588381	"White-fronted"	255
"Male_Chick"	0.415222188319608	"White-fronted"	255
"Female_Adult"	0.9217843	"White-fronted"	256
"Male_Adult"	0.9085537	"White-fronted"	256
"Female_Juvenile"	0.5652741	"White-fronted"	256
"Male_Juvenile"	0.3252239	"White-fronted"	256
"Female_Chick"	0.670750951127852	"White-fronted"	256
"Male_Chick"	0.499991627101017	"White-fronted"	256
"Female_Adult"	0.9187464	"White-fronted"	257
"Male_Adult"	0.9376089	"White-fronted"	257
"Female_Juvenile"	0.5048952	"White-fronted"	257
"Male_Juvenile"	0.2914308	"White-fronted"	257
"Female_Chick"	0.415298539265643	"White-fronted"	257
"Male_Chick"	0.353986431998422	"White-fronted"	257
"Female_Adult"	0.926322	"White-fronted"	258
"Male_Adult"	0.9660519	"White-fronted"	258
"Female_Juvenile"	0.5177188	"White-fronted"	258
"Male_Juvenile"	0.3975724	"White-fronted"	258
"Female_Chick"	0.376182222650042	"White-fronted"	258
"Male_Chick"	0.455850702933379	"White-fronted"	258
"Female_Adult"	0.9535347	"White-fronted"	259
"Male_Adult"	0.9459507	"White-fronted"	259
"Female_Juvenile"	0.6189359	"White-fronted"	259
"Male_Juvenile"	0.3827659	"White-fronted"	259
"Female_Chick"	0.552234989596757	"White-fronted"	259
"Male_Chick"	0.544149629662327	"White-fronted"	259
"Female_Adult"	0.9366847	"White-fronted"	260
"Male_Adult"	0.929478	"White-fronted"	260
"Female_Juvenile"	0.4750648	"White-fronted"	260
"Male_Juvenile"	0.4054722	"White-fronted"	260
"Female_Chick"	0.290152361959928	"White-fronted"	260
"Male_Chick"	0.536831412308114	"White-fronted"	260
"Female_Adult"	0.9139505	"White-fronted"	261
"Male_Adult"	0.9641924	"White-fronted"	261
"Female_Juvenile"	0.5473624	"White-fronted"	261
"Male_Juvenile"	0.4352044	"White-fronted"	261
"Female_Chick"	0.234448938155976	"White-fronted"	261
"Male_Chick"	0.371645446327176	"White-fronted"	261
"Female_Adult"	0.9192105	"White-fronted"	262
"Male_Adult"	0.9649182	"White-fronted"	262
"Female_Juvenile"	0.5529204	"White-fronted"	262
"Male_Juvenile"	0.3921574	"White-fronted"	262
"Female_Chick"	0.475149813967047	"White-fronted"	262
"Male_Chick"	0.453196233122149	"White-fronted"	262
"Female_Adult"	0.9635788	"White-fronted"	263
"Male_Adult"	0.9579786	"White-fronted"	263
"Female_Juvenile"	0.4953696	"White-fronted"	263
"Male_Juvenile"	0.4885554	"White-fronted"	263
"Female_Chick"	0.174512283502725	"White-fronted"	263
"Male_Chick"	0.314536521922826	"White-fronted"	263
"Female_Adult"	0.9324522	"White-fronted"	264
"Male_Adult"	0.957792	"White-fronted"	264
"Female_Juvenile"	0.5785679	"White-fronted"	264
"Male_Juvenile"	0.3592996	"White-fronted"	264
"Female_Chick"	0.335079950177144	"White-fronted"	264
"Male_Chick"	0.368267271146704	"White-fronted"	264
"Female_Adult"	0.9334486	"White-fronted"	265
"Male_Adult"	0.931191	"White-fronted"	265
"Female_Juvenile"	0.5653951	"White-fronted"	265
"Male_Juvenile"	0.4336427	"White-fronted"	265
"Female_Chick"	0.436744806528192	"White-fronted"	265
"Male_Chick"	0.333661131349728	"White-fronted"	265
"Female_Adult"	0.9436539	"White-fronted"	266
"Male_Adult"	0.9688265	"White-fronted"	266
"Female_Juvenile"	0.5149321	"White-fronted"	266
"Male_Juvenile"	0.3676878	"White-fronted"	266
"Female_Chick"	0.399191635903934	"White-fronted"	266
"Male_Chick"	0.535356431648265	"White-fronted"	266
"Female_Adult"	0.9215084	"White-fronted"	267
"Male_Adult"	0.911456	"White-fronted"	267
"Female_Juvenile"	0.5349014	"White-fronted"	267
"Male_Juvenile"	0.4358534	"White-fronted"	267
"Female_Chick"	0.420828127064294	"White-fronted"	267
"Male_Chick"	0.483356153284433	"White-fronted"	267
"Female_Adult"	0.9040481	"White-fronted"	268
"Male_Adult"	0.9210273	"White-fronted"	268
"Female_Juvenile"	0.5726705	"White-fronted"	268
"Male_Juvenile"	0.3942953	"White-fronted"	268
"Female_Chick"	0.621178969196104	"White-fronted"	268
"Male_Chick"	0.393216210602113	"White-fronted"	268
"Female_Adult"	0.9316234	"White-fronted"	269
"Male_Adult"	0.9607429	"White-fronted"	269
"Female_Juvenile"	0.55161	"White-fronted"	269
"Male_Juvenile"	0.4764039	"White-fronted"	269
"Female_Chick"	0.287477838697742	"White-fronted"	269
"Male_Chick"	0.342975437964743	"White-fronted"	269
"Female_Adult"	0.930725	"White-fronted"	270
"Male_Adult"	0.9891251	"White-fronted"	270
"Female_Juvenile"	0.5641914	"White-fronted"	270
"Male_Juvenile"	0.386909	"White-fronted"	270
"Female_Chick"	0.400922842798325	"White-fronted"	270
"Male_Chick"	0.491508359535311	"White-fronted"	270
"Female_Adult"	0.9305522	"White-fronted"	271
"Male_Adult"	0.9806642	"White-fronted"	271
"Female_Juvenile"	0.5611665	"White-fronted"	271
"Male_Juvenile"	0.3713613	"White-fronted"	271
"Female_Chick"	1	"White-fronted"	271
"Male_Chick"	0.491256943543793	"White-fronted"	271
"Female_Adult"	0.9121936	"White-fronted"	272
"Male_Adult"	0.9208361	"White-fronted"	272
"Female_Juvenile"	0.5175994	"White-fronted"	272
"Male_Juvenile"	0.4134341	"White-fronted"	272
"Female_Chick"	0.41222302422565	"White-fronted"	272
"Male_Chick"	0.462017974309682	"White-fronted"	272
"Female_Adult"	0.9389405	"White-fronted"	273
"Male_Adult"	0.9556222	"White-fronted"	273
"Female_Juvenile"	0.5537766	"White-fronted"	273
"Male_Juvenile"	0.4313081	"White-fronted"	273
"Female_Chick"	0.424863955714646	"White-fronted"	273
"Male_Chick"	0.554709436119564	"White-fronted"	273
"Female_Adult"	0.9590173	"White-fronted"	274
"Male_Adult"	0.9271127	"White-fronted"	274
"Female_Juvenile"	0.5490422	"White-fronted"	274
"Male_Juvenile"	0.3374017	"White-fronted"	274
"Female_Chick"	0.383193691524975	"White-fronted"	274
"Male_Chick"	0.420669282227344	"White-fronted"	274
"Female_Adult"	0.9450504	"White-fronted"	275
"Male_Adult"	0.9691361	"White-fronted"	275
"Female_Juvenile"	0.4998196	"White-fronted"	275
"Male_Juvenile"	0.46366	"White-fronted"	275
"Female_Chick"	0.512086544756285	"White-fronted"	275
"Male_Chick"	0.389300971757493	"White-fronted"	275
"Female_Adult"	0.9189739	"White-fronted"	276
"Male_Adult"	0.9421479	"White-fronted"	276
"Female_Juvenile"	0.5416382	"White-fronted"	276
"Male_Juvenile"	0.38463	"White-fronted"	276
"Female_Chick"	0.263726373157795	"White-fronted"	276
"Male_Chick"	0.328310740659161	"White-fronted"	276
"Female_Adult"	0.9417183	"White-fronted"	277
"Male_Adult"	0.9267	"White-fronted"	277
"Female_Juvenile"	0.5034898	"White-fronted"	277
"Male_Juvenile"	0.4721564	"White-fronted"	277
"Female_Chick"	0.296360763436219	"White-fronted"	277
"Male_Chick"	0.374807978043891	"White-fronted"	277
"Female_Adult"	0.8881943	"White-fronted"	278
"Male_Adult"	0.9678285	"White-fronted"	278
"Female_Juvenile"	0.523786	"White-fronted"	278
"Male_Juvenile"	0.3483379	"White-fronted"	278
"Female_Chick"	0.402031811911998	"White-fronted"	278
"Male_Chick"	0.540981288305375	"White-fronted"	278
"Female_Adult"	0.9416425	"White-fronted"	279
"Male_Adult"	0.9251223	"White-fronted"	279
"Female_Juvenile"	0.5141112	"White-fronted"	279
"Male_Juvenile"	0.4473485	"White-fronted"	279
"Female_Chick"	0.311003301811285	"White-fronted"	279
"Male_Chick"	0.260067166255396	"White-fronted"	279
"Female_Adult"	0.9379509	"White-fronted"	280
"Male_Adult"	0.964637	"White-fronted"	280
"Female_Juvenile"	0.4951488	"White-fronted"	280
"Male_Juvenile"	0.4056514	"White-fronted"	280
"Female_Chick"	0.463957361175947	"White-fronted"	280
"Male_Chick"	0.534256531690026	"White-fronted"	280
"Female_Adult"	0.9475892	"White-fronted"	281
"Male_Adult"	0.942976	"White-fronted"	281
"Female_Juvenile"	0.5764235	"White-fronted"	281
"Male_Juvenile"	0.3568677	"White-fronted"	281
"Female_Chick"	0.073158807991241	"White-fronted"	281
"Male_Chick"	0.435151389828874	"White-fronted"	281
"Female_Adult"	0.9431007	"White-fronted"	282
"Male_Adult"	0.9614074	"White-fronted"	282
"Female_Juvenile"	0.5207508	"White-fronted"	282
"Male_Juvenile"	0.3835422	"White-fronted"	282
"Female_Chick"	0.5219158546447	"White-fronted"	282
"Male_Chick"	0.581838517831743	"White-fronted"	282
"Female_Adult"	0.9322773	"White-fronted"	283
"Male_Adult"	0.8755003	"White-fronted"	283
"Female_Juvenile"	0.6013678	"White-fronted"	283
"Male_Juvenile"	0.4663889	"White-fronted"	283
"Female_Chick"	0.449932850580848	"White-fronted"	283
"Male_Chick"	0.563845330926219	"White-fronted"	283
"Female_Adult"	0.9216574	"White-fronted"	284
"Male_Adult"	0.9478164	"White-fronted"	284
"Female_Juvenile"	0.5862477	"White-fronted"	284
"Male_Juvenile"	0.3707556	"White-fronted"	284
"Female_Chick"	0.443865277655878	"White-fronted"	284
"Male_Chick"	0.570946215111213	"White-fronted"	284
"Female_Adult"	0.9067551	"White-fronted"	285
"Male_Adult"	0.930948	"White-fronted"	285
"Female_Juvenile"	0.5443629	"White-fronted"	285
"Male_Juvenile"	0.4132086	"White-fronted"	285
"Female_Chick"	0.66910243162797	"White-fronted"	285
"Male_Chick"	0.250262588777621	"White-fronted"	285
"Female_Adult"	0.9549768	"White-fronted"	286
"Male_Adult"	1	"White-fronted"	286
"Female_Juvenile"	0.5774572	"White-fronted"	286
"Male_Juvenile"	0.4389737	"White-fronted"	286
"Female_Chick"	0.347027018081609	"White-fronted"	286
"Male_Chick"	0.588906411448443	"White-fronted"	286
"Female_Adult"	0.9128897	"White-fronted"	287
"Male_Adult"	0.948287	"White-fronted"	287
"Female_Juvenile"	0.5397206	"White-fronted"	287
"Male_Juvenile"	0.3898098	"White-fronted"	287
"Female_Chick"	0.412274762826964	"White-fronted"	287
"Male_Chick"	0.593760955804223	"White-fronted"	287
"Female_Adult"	0.8876816	"White-fronted"	288
"Male_Adult"	0.9562521	"White-fronted"	288
"Female_Juvenile"	0.5270816	"White-fronted"	288
"Male_Juvenile"	0.3000099	"White-fronted"	288
"Female_Chick"	0.625432725550884	"White-fronted"	288
"Male_Chick"	0.563498584607131	"White-fronted"	288
"Female_Adult"	0.8999659	"White-fronted"	289
"Male_Adult"	0.9755225	"White-fronted"	289
"Female_Juvenile"	0.5722236	"White-fronted"	289
"Male_Juvenile"	0.3371052	"White-fronted"	289
"Female_Chick"	0.652180259059453	"White-fronted"	289
"Male_Chick"	0.727184516668409	"White-fronted"	289
"Female_Adult"	0.9214285	"White-fronted"	290
"Male_Adult"	0.9546795	"White-fronted"	290
"Female_Juvenile"	0.5538291	"White-fronted"	290
"Male_Juvenile"	0.4194477	"White-fronted"	290
"Female_Chick"	0.423087031115414	"White-fronted"	290
"Male_Chick"	0.519331491518859	"White-fronted"	290
"Female_Adult"	0.9157948	"White-fronted"	291
"Male_Adult"	0.9309414	"White-fronted"	291
"Female_Juvenile"	0.5440603	"White-fronted"	291
"Male_Juvenile"	0.4170887	"White-fronted"	291
"Female_Chick"	0.578612770215357	"White-fronted"	291
"Male_Chick"	0.52965186936844	"White-fronted"	291
"Female_Adult"	0.9154488	"White-fronted"	292
"Male_Adult"	0.927482	"White-fronted"	292
"Female_Juvenile"	0.5535619	"White-fronted"	292
"Male_Juvenile"	0.3372222	"White-fronted"	292
"Female_Chick"	0.524986709890443	"White-fronted"	292
"Male_Chick"	1	"White-fronted"	292
"Female_Adult"	0.939131	"White-fronted"	293
"Male_Adult"	0.924778	"White-fronted"	293
"Female_Juvenile"	0.4951708	"White-fronted"	293
"Male_Juvenile"	0.3420585	"White-fronted"	293
"Female_Chick"	0.183782971054787	"White-fronted"	293
"Male_Chick"	0.477965316722843	"White-fronted"	293
"Female_Adult"	0.9299408	"White-fronted"	294
"Male_Adult"	0.9440067	"White-fronted"	294
"Female_Juvenile"	0.419862	"White-fronted"	294
"Male_Juvenile"	0.4204513	"White-fronted"	294
"Female_Chick"	0.392031064580798	"White-fronted"	294
"Male_Chick"	0.315270607542512	"White-fronted"	294
"Female_Adult"	0.9581691	"White-fronted"	295
"Male_Adult"	0.9358717	"White-fronted"	295
"Female_Juvenile"	0.5797307	"White-fronted"	295
"Male_Juvenile"	0.4208736	"White-fronted"	295
"Female_Chick"	0.463812848375698	"White-fronted"	295
"Male_Chick"	0.476733001393569	"White-fronted"	295
"Female_Adult"	0.8647745	"White-fronted"	296
"Male_Adult"	0.9294274	"White-fronted"	296
"Female_Juvenile"	0.601464	"White-fronted"	296
"Male_Juvenile"	0.3498289	"White-fronted"	296
"Female_Chick"	0.297999085459606	"White-fronted"	296
"Male_Chick"	0.394049897466283	"White-fronted"	296
"Female_Adult"	0.9471017	"White-fronted"	297
"Male_Adult"	0.9389051	"White-fronted"	297
"Female_Juvenile"	0.521282	"White-fronted"	297
"Male_Juvenile"	0.356776	"White-fronted"	297
"Female_Chick"	0.277913950172132	"White-fronted"	297
"Male_Chick"	0.57983644882598	"White-fronted"	297
"Female_Adult"	0.9193893	"White-fronted"	298
"Male_Adult"	0.9108991	"White-fronted"	298
"Female_Juvenile"	0.528263	"White-fronted"	298
"Male_Juvenile"	0.3770703	"White-fronted"	298
"Female_Chick"	0.465680241849297	"White-fronted"	298
"Male_Chick"	0.583613442027348	"White-fronted"	298
"Female_Adult"	0.8834853	"White-fronted"	299
"Male_Adult"	0.9547639	"White-fronted"	299
"Female_Juvenile"	0.5783613	"White-fronted"	299
"Male_Juvenile"	0.407567	"White-fronted"	299
"Female_Chick"	0.703037860629342	"White-fronted"	299
"Male_Chick"	0.559625579855265	"White-fronted"	299
"Female_Adult"	0.9153473	"White-fronted"	300
"Male_Adult"	0.9408681	"White-fronted"	300
"Female_Juvenile"	0.5389242	"White-fronted"	300
"Male_Juvenile"	0.3926305	"White-fronted"	300
"Female_Chick"	0.447847592573889	"White-fronted"	300
"Male_Chick"	0.546175109005293	"White-fronted"	300
"Female_Adult"	0.9115338	"White-fronted"	301
"Male_Adult"	0.8938091	"White-fronted"	301
"Female_Juvenile"	0.5628591	"White-fronted"	301
"Male_Juvenile"	0.3821668	"White-fronted"	301
"Female_Chick"	0.467023145767709	"White-fronted"	301
"Male_Chick"	0.325320268120875	"White-fronted"	301
"Female_Adult"	0.9569035	"White-fronted"	302
"Male_Adult"	0.9342597	"White-fronted"	302
"Female_Juvenile"	0.4842516	"White-fronted"	302
"Male_Juvenile"	0.3761409	"White-fronted"	302
"Female_Chick"	1	"White-fronted"	302
"Male_Chick"	0.359861824233758	"White-fronted"	302
"Female_Adult"	0.9494553	"White-fronted"	303
"Male_Adult"	0.9626386	"White-fronted"	303
"Female_Juvenile"	0.6172374	"White-fronted"	303
"Male_Juvenile"	0.3187434	"White-fronted"	303
"Female_Chick"	0.374907806237757	"White-fronted"	303
"Male_Chick"	0.449111808356275	"White-fronted"	303
"Female_Adult"	0.9351651	"White-fronted"	304
"Male_Adult"	0.9307758	"White-fronted"	304
"Female_Juvenile"	0.5619755	"White-fronted"	304
"Male_Juvenile"	0.4057875	"White-fronted"	304
"Female_Chick"	0.415166015715984	"White-fronted"	304
"Male_Chick"	0.427554214070279	"White-fronted"	304
"Female_Adult"	0.9346957	"White-fronted"	305
"Male_Adult"	0.9437095	"White-fronted"	305
"Female_Juvenile"	0.5474297	"White-fronted"	305
"Male_Juvenile"	0.5222284	"White-fronted"	305
"Female_Chick"	0.396697990355448	"White-fronted"	305
"Male_Chick"	0.372006389097142	"White-fronted"	305
"Female_Adult"	0.9455155	"White-fronted"	306
"Male_Adult"	0.9172865	"White-fronted"	306
"Female_Juvenile"	0.5732755	"White-fronted"	306
"Male_Juvenile"	0.4155258	"White-fronted"	306
"Female_Chick"	0.310376191252513	"White-fronted"	306
"Male_Chick"	0.611059796033809	"White-fronted"	306
"Female_Adult"	0.9561373	"White-fronted"	307
"Male_Adult"	0.9564438	"White-fronted"	307
"Female_Juvenile"	0.5019255	"White-fronted"	307
"Male_Juvenile"	0.3819032	"White-fronted"	307
"Female_Chick"	1	"White-fronted"	307
"Male_Chick"	0.359527699941668	"White-fronted"	307
"Female_Adult"	0.9063959	"White-fronted"	308
"Male_Adult"	0.9773527	"White-fronted"	308
"Female_Juvenile"	0.4915465	"White-fronted"	308
"Male_Juvenile"	0.3637176	"White-fronted"	308
"Female_Chick"	0.608310564154924	"White-fronted"	308
"Male_Chick"	0.393131026985666	"White-fronted"	308
"Female_Adult"	0.9501451	"White-fronted"	309
"Male_Adult"	0.9552229	"White-fronted"	309
"Female_Juvenile"	0.5384652	"White-fronted"	309
"Male_Juvenile"	0.4147625	"White-fronted"	309
"Female_Chick"	0.501266966204028	"White-fronted"	309
"Male_Chick"	0.428027669269675	"White-fronted"	309
"Female_Adult"	0.943226	"White-fronted"	310
"Male_Adult"	0.9538649	"White-fronted"	310
"Female_Juvenile"	0.527747	"White-fronted"	310
"Male_Juvenile"	0.3907071	"White-fronted"	310
"Female_Chick"	0.498592821830241	"White-fronted"	310
"Male_Chick"	0.568978542090576	"White-fronted"	310
"Female_Adult"	0.9298081	"White-fronted"	311
"Male_Adult"	0.9871466	"White-fronted"	311
"Female_Juvenile"	0.5033067	"White-fronted"	311
"Male_Juvenile"	0.3613663	"White-fronted"	311
"Female_Chick"	0.47274506582318	"White-fronted"	311
"Male_Chick"	1	"White-fronted"	311
"Female_Adult"	0.9384007	"White-fronted"	312
"Male_Adult"	0.9523087	"White-fronted"	312
"Female_Juvenile"	0.525447	"White-fronted"	312
"Male_Juvenile"	0.447685	"White-fronted"	312
"Female_Chick"	0.203902644299046	"White-fronted"	312
"Male_Chick"	0.213678140463396	"White-fronted"	312
"Female_Adult"	0.9288504	"White-fronted"	313
"Male_Adult"	0.951969	"White-fronted"	313
"Female_Juvenile"	0.543939	"White-fronted"	313
"Male_Juvenile"	0.3816079	"White-fronted"	313
"Female_Chick"	0.431571649594713	"White-fronted"	313
"Male_Chick"	0.418637001433515	"White-fronted"	313
"Female_Adult"	0.9688183	"White-fronted"	314
"Male_Adult"	0.8930488	"White-fronted"	314
"Female_Juvenile"	0.5548747	"White-fronted"	314
"Male_Juvenile"	0.34099	"White-fronted"	314
"Female_Chick"	0.37504116956591	"White-fronted"	314
"Male_Chick"	0.410273112375957	"White-fronted"	314
"Female_Adult"	0.9576828	"White-fronted"	315
"Male_Adult"	0.9346633	"White-fronted"	315
"Female_Juvenile"	0.5688959	"White-fronted"	315
"Male_Juvenile"	0.3157687	"White-fronted"	315
"Female_Chick"	0.297246009171206	"White-fronted"	315
"Male_Chick"	0.360938625420654	"White-fronted"	315
"Female_Adult"	0.9372126	"White-fronted"	316
"Male_Adult"	0.9742834	"White-fronted"	316
"Female_Juvenile"	0.5716956	"White-fronted"	316
"Male_Juvenile"	0.4252019	"White-fronted"	316
"Female_Chick"	0.200635641058034	"White-fronted"	316
"Male_Chick"	0.38858226468604	"White-fronted"	316
"Female_Adult"	0.9565195	"White-fronted"	317
"Male_Adult"	0.9757394	"White-fronted"	317
"Female_Juvenile"	0.5216238	"White-fronted"	317
"Male_Juvenile"	0.4135679	"White-fronted"	317
"Female_Chick"	0.360344020839061	"White-fronted"	317
"Male_Chick"	0.442143279460107	"White-fronted"	317
"Female_Adult"	0.9324163	"White-fronted"	318
"Male_Adult"	0.9514478	"White-fronted"	318
