"Sex_Age"	"estimate"	"species"	"iter"
"Female_Adult"	0.7284385	"Kentish (Tuzla)"	37
"Male_Adult"	0.7444465	"Kentish (Tuzla)"	37
"Female_Juvenile"	0.3866165	"Kentish (Tuzla)"	37
"Male_Juvenile"	0.6197294	"Kentish (Tuzla)"	37
"Female_Chick"	0.446339745657636	"Kentish (Tuzla)"	37
"Male_Chick"	0.387063817674882	"Kentish (Tuzla)"	37
"Female_Adult"	0.747872	"Kentish (Tuzla)"	38
"Male_Adult"	0.7257357	"Kentish (Tuzla)"	38
"Female_Juvenile"	0.3618513	"Kentish (Tuzla)"	38
"Male_Juvenile"	0.5666038	"Kentish (Tuzla)"	38
"Female_Chick"	0.500942637287107	"Kentish (Tuzla)"	38
"Male_Chick"	0.161895672461515	"Kentish (Tuzla)"	38
"Female_Adult"	0.7562362	"Kentish (Tuzla)"	39
"Male_Adult"	0.7664833	"Kentish (Tuzla)"	39
"Female_Juvenile"	0.357398	"Kentish (Tuzla)"	39
"Male_Juvenile"	0.5343861	"Kentish (Tuzla)"	39
"Female_Chick"	0.371498107913294	"Kentish (Tuzla)"	39
"Male_Chick"	0.295120254928641	"Kentish (Tuzla)"	39
"Female_Adult"	0.7669327	"Kentish (Tuzla)"	40
"Male_Adult"	0.7083262	"Kentish (Tuzla)"	40
"Female_Juvenile"	0.3550017	"Kentish (Tuzla)"	40
"Male_Juvenile"	0.6310495	"Kentish (Tuzla)"	40
"Female_Chick"	0.468704241705055	"Kentish (Tuzla)"	40
"Male_Chick"	0.201252580783609	"Kentish (Tuzla)"	40
"Female_Adult"	0.7536899	"Kentish (Tuzla)"	41
"Male_Adult"	0.6983593	"Kentish (Tuzla)"	41
"Female_Juvenile"	0.3792088	"Kentish (Tuzla)"	41
"Male_Juvenile"	0.490315	"Kentish (Tuzla)"	41
"Female_Chick"	0.480262903037	"Kentish (Tuzla)"	41
"Male_Chick"	0.175060752355173	"Kentish (Tuzla)"	41
"Female_Adult"	0.7664585	"Kentish (Tuzla)"	42
"Male_Adult"	0.7349016	"Kentish (Tuzla)"	42
"Female_Juvenile"	0.3802267	"Kentish (Tuzla)"	42
"Male_Juvenile"	0.6196211	"Kentish (Tuzla)"	42
"Female_Chick"	0.46257054238019	"Kentish (Tuzla)"	42
"Male_Chick"	0.364328023038984	"Kentish (Tuzla)"	42
"Female_Adult"	0.7472533	"Kentish (Tuzla)"	43
"Male_Adult"	0.7413669	"Kentish (Tuzla)"	43
"Female_Juvenile"	0.3684132	"Kentish (Tuzla)"	43
"Male_Juvenile"	0.6148197	"Kentish (Tuzla)"	43
"Female_Chick"	0.560416717249089	"Kentish (Tuzla)"	43
"Male_Chick"	0.335249728885241	"Kentish (Tuzla)"	43
"Female_Adult"	0.7773135	"Kentish (Tuzla)"	44
"Male_Adult"	0.7213072	"Kentish (Tuzla)"	44
"Female_Juvenile"	0.3596131	"Kentish (Tuzla)"	44
"Male_Juvenile"	0.578249	"Kentish (Tuzla)"	44
"Female_Chick"	0.42067320560258	"Kentish (Tuzla)"	44
"Male_Chick"	0.324642433876375	"Kentish (Tuzla)"	44
"Female_Adult"	0.7560267	"Kentish (Tuzla)"	45
"Male_Adult"	0.7397066	"Kentish (Tuzla)"	45
"Female_Juvenile"	0.3941277	"Kentish (Tuzla)"	45
"Male_Juvenile"	0.5094573	"Kentish (Tuzla)"	45
"Female_Chick"	0.485535838205152	"Kentish (Tuzla)"	45
"Male_Chick"	0.0614868717369734	"Kentish (Tuzla)"	45
"Female_Adult"	0.7433162	"Kentish (Tuzla)"	46
"Male_Adult"	0.7424424	"Kentish (Tuzla)"	46
"Female_Juvenile"	0.4277574	"Kentish (Tuzla)"	46
"Male_Juvenile"	0.5535765	"Kentish (Tuzla)"	46
"Female_Chick"	0.419029511678159	"Kentish (Tuzla)"	46
"Male_Chick"	0.27233363335298	"Kentish (Tuzla)"	46
"Female_Adult"	0.7426848	"Kentish (Tuzla)"	47
"Male_Adult"	0.7188647	"Kentish (Tuzla)"	47
"Female_Juvenile"	0.457984	"Kentish (Tuzla)"	47
"Male_Juvenile"	0.5797722	"Kentish (Tuzla)"	47
"Female_Chick"	0.461358235427541	"Kentish (Tuzla)"	47
"Male_Chick"	0.124343712626551	"Kentish (Tuzla)"	47
"Female_Adult"	0.7624461	"Kentish (Tuzla)"	48
"Male_Adult"	0.7417198	"Kentish (Tuzla)"	48
"Female_Juvenile"	0.4157219	"Kentish (Tuzla)"	48
"Male_Juvenile"	0.490103	"Kentish (Tuzla)"	48
"Female_Chick"	0.52026199932541	"Kentish (Tuzla)"	48
"Male_Chick"	0.261837481303425	"Kentish (Tuzla)"	48
"Female_Adult"	0.7532963	"Kentish (Tuzla)"	49
"Male_Adult"	0.7601185	"Kentish (Tuzla)"	49
"Female_Juvenile"	0.32848	"Kentish (Tuzla)"	49
"Male_Juvenile"	0.5650503	"Kentish (Tuzla)"	49
"Female_Chick"	0.405414033700291	"Kentish (Tuzla)"	49
"Male_Chick"	0.216401999617855	"Kentish (Tuzla)"	49
"Female_Adult"	0.7454228	"Kentish (Tuzla)"	50
"Male_Adult"	0.7467099	"Kentish (Tuzla)"	50
"Female_Juvenile"	0.398981	"Kentish (Tuzla)"	50
"Male_Juvenile"	0.5859021	"Kentish (Tuzla)"	50
"Female_Chick"	0.530256616534796	"Kentish (Tuzla)"	50
"Male_Chick"	0.396806160179203	"Kentish (Tuzla)"	50
"Female_Adult"	0.7269951	"Kentish (Tuzla)"	51
"Male_Adult"	0.7253433	"Kentish (Tuzla)"	51
"Female_Juvenile"	0.3984413	"Kentish (Tuzla)"	51
"Male_Juvenile"	0.6139077	"Kentish (Tuzla)"	51
"Female_Chick"	0.46476999370584	"Kentish (Tuzla)"	51
"Male_Chick"	0.0695447323421641	"Kentish (Tuzla)"	51
"Female_Adult"	0.7465255	"Kentish (Tuzla)"	52
"Male_Adult"	0.7622272	"Kentish (Tuzla)"	52
"Female_Juvenile"	0.395383	"Kentish (Tuzla)"	52
"Male_Juvenile"	0.5581407	"Kentish (Tuzla)"	52
"Female_Chick"	0.392137945837789	"Kentish (Tuzla)"	52
"Male_Chick"	0.273444424028082	"Kentish (Tuzla)"	52
"Female_Adult"	0.7938883	"Kentish (Tuzla)"	53
"Male_Adult"	0.7501941	"Kentish (Tuzla)"	53
"Female_Juvenile"	0.4903431	"Kentish (Tuzla)"	53
"Male_Juvenile"	0.5190727	"Kentish (Tuzla)"	53
"Female_Chick"	0.533305415234528	"Kentish (Tuzla)"	53
"Male_Chick"	0.231118558233577	"Kentish (Tuzla)"	53
"Female_Adult"	0.7674263	"Kentish (Tuzla)"	54
"Male_Adult"	0.7346288	"Kentish (Tuzla)"	54
"Female_Juvenile"	0.3977441	"Kentish (Tuzla)"	54
"Male_Juvenile"	0.6728486	"Kentish (Tuzla)"	54
"Female_Chick"	0.443186930599972	"Kentish (Tuzla)"	54
"Male_Chick"	0.416258614612378	"Kentish (Tuzla)"	54
"Female_Adult"	0.7685836	"Kentish (Tuzla)"	55
"Male_Adult"	0.7386706	"Kentish (Tuzla)"	55
"Female_Juvenile"	0.386865	"Kentish (Tuzla)"	55
"Male_Juvenile"	0.6539248	"Kentish (Tuzla)"	55
"Female_Chick"	0.33606158187774	"Kentish (Tuzla)"	55
"Male_Chick"	0.134899273311152	"Kentish (Tuzla)"	55
"Female_Adult"	0.7525329	"Kentish (Tuzla)"	56
"Male_Adult"	0.714336	"Kentish (Tuzla)"	56
"Female_Juvenile"	0.3781715	"Kentish (Tuzla)"	56
"Male_Juvenile"	0.5054267	"Kentish (Tuzla)"	56
"Female_Chick"	0.393232929417918	"Kentish (Tuzla)"	56
"Male_Chick"	0.36915334064354	"Kentish (Tuzla)"	56
"Female_Adult"	0.7430508	"Kentish (Tuzla)"	57
"Male_Adult"	0.7364828	"Kentish (Tuzla)"	57
"Female_Juvenile"	0.3634129	"Kentish (Tuzla)"	57
"Male_Juvenile"	0.6539865	"Kentish (Tuzla)"	57
"Female_Chick"	0.406976238176127	"Kentish (Tuzla)"	57
"Male_Chick"	0.101291743160864	"Kentish (Tuzla)"	57
"Female_Adult"	0.7657603	"Kentish (Tuzla)"	58
"Male_Adult"	0.7153705	"Kentish (Tuzla)"	58
"Female_Juvenile"	0.3687929	"Kentish (Tuzla)"	58
"Male_Juvenile"	0.5458664	"Kentish (Tuzla)"	58
"Female_Chick"	0.501352438865308	"Kentish (Tuzla)"	58
"Male_Chick"	0.195019539914151	"Kentish (Tuzla)"	58
"Female_Adult"	0.7957039	"Kentish (Tuzla)"	59
"Male_Adult"	0.7539567	"Kentish (Tuzla)"	59
"Female_Juvenile"	0.4027168	"Kentish (Tuzla)"	59
"Male_Juvenile"	0.609456	"Kentish (Tuzla)"	59
"Female_Chick"	0.36238133486129	"Kentish (Tuzla)"	59
"Male_Chick"	0.194447857119938	"Kentish (Tuzla)"	59
"Female_Adult"	0.7674062	"Kentish (Tuzla)"	60
"Male_Adult"	0.745659	"Kentish (Tuzla)"	60
"Female_Juvenile"	0.3982579	"Kentish (Tuzla)"	60
"Male_Juvenile"	0.6065067	"Kentish (Tuzla)"	60
"Female_Chick"	0.461298480621897	"Kentish (Tuzla)"	60
"Male_Chick"	0.215950599336192	"Kentish (Tuzla)"	60
"Female_Adult"	0.746048	"Kentish (Tuzla)"	61
"Male_Adult"	0.7433552	"Kentish (Tuzla)"	61
"Female_Juvenile"	0.4977325	"Kentish (Tuzla)"	61
"Male_Juvenile"	0.5803427	"Kentish (Tuzla)"	61
"Female_Chick"	0.361119143015955	"Kentish (Tuzla)"	61
"Male_Chick"	0.308417078097911	"Kentish (Tuzla)"	61
"Female_Adult"	0.7512391	"Kentish (Tuzla)"	62
"Male_Adult"	0.7317069	"Kentish (Tuzla)"	62
"Female_Juvenile"	0.3922968	"Kentish (Tuzla)"	62
"Male_Juvenile"	0.5300363	"Kentish (Tuzla)"	62
"Female_Chick"	0.376380044241519	"Kentish (Tuzla)"	62
"Male_Chick"	0.286741594431894	"Kentish (Tuzla)"	62
"Female_Adult"	0.7943468	"Kentish (Tuzla)"	63
"Male_Adult"	0.7538217	"Kentish (Tuzla)"	63
"Female_Juvenile"	0.3721015	"Kentish (Tuzla)"	63
"Male_Juvenile"	0.4932828	"Kentish (Tuzla)"	63
"Female_Chick"	0.297761556594358	"Kentish (Tuzla)"	63
"Male_Chick"	0.0592529489982603	"Kentish (Tuzla)"	63
"Female_Adult"	0.7441377	"Kentish (Tuzla)"	64
"Male_Adult"	0.7363694	"Kentish (Tuzla)"	64
"Female_Juvenile"	0.382634	"Kentish (Tuzla)"	64
"Male_Juvenile"	0.578878	"Kentish (Tuzla)"	64
"Female_Chick"	0.632061836304385	"Kentish (Tuzla)"	64
"Male_Chick"	0.391338069544829	"Kentish (Tuzla)"	64
"Female_Adult"	0.7921848	"Kentish (Tuzla)"	65
"Male_Adult"	0.739165	"Kentish (Tuzla)"	65
"Female_Juvenile"	0.3803488	"Kentish (Tuzla)"	65
"Male_Juvenile"	0.5621772	"Kentish (Tuzla)"	65
"Female_Chick"	0.522868606900103	"Kentish (Tuzla)"	65
"Male_Chick"	0.0465774664629705	"Kentish (Tuzla)"	65
"Female_Adult"	0.7522861	"Kentish (Tuzla)"	66
"Male_Adult"	0.7479072	"Kentish (Tuzla)"	66
"Female_Juvenile"	0.3488947	"Kentish (Tuzla)"	66
"Male_Juvenile"	0.6142802	"Kentish (Tuzla)"	66
"Female_Chick"	0.446789837844483	"Kentish (Tuzla)"	66
"Male_Chick"	0.141279414049846	"Kentish (Tuzla)"	66
"Female_Adult"	0.7675201	"Kentish (Tuzla)"	67
"Male_Adult"	0.7750219	"Kentish (Tuzla)"	67
"Female_Juvenile"	0.3958793	"Kentish (Tuzla)"	67
"Male_Juvenile"	0.5936111	"Kentish (Tuzla)"	67
"Female_Chick"	0.249206944352532	"Kentish (Tuzla)"	67
"Male_Chick"	0.428962850923174	"Kentish (Tuzla)"	67
"Female_Adult"	0.7499378	"Kentish (Tuzla)"	68
"Male_Adult"	0.7582684	"Kentish (Tuzla)"	68
"Female_Juvenile"	0.393922	"Kentish (Tuzla)"	68
"Male_Juvenile"	0.6215247	"Kentish (Tuzla)"	68
"Female_Chick"	0.462397074101081	"Kentish (Tuzla)"	68
"Male_Chick"	0.182537805726189	"Kentish (Tuzla)"	68
"Female_Adult"	0.7682905	"Kentish (Tuzla)"	69
"Male_Adult"	0.7481472	"Kentish (Tuzla)"	69
"Female_Juvenile"	0.3887272	"Kentish (Tuzla)"	69
"Male_Juvenile"	0.4988403	"Kentish (Tuzla)"	69
"Female_Chick"	0.41714558965971	"Kentish (Tuzla)"	69
"Male_Chick"	0.104755713707401	"Kentish (Tuzla)"	69
"Female_Adult"	0.7947655	"Kentish (Tuzla)"	70
"Male_Adult"	0.6950723	"Kentish (Tuzla)"	70
"Female_Juvenile"	0.4272549	"Kentish (Tuzla)"	70
"Male_Juvenile"	0.5863427	"Kentish (Tuzla)"	70
"Female_Chick"	0.409581514429982	"Kentish (Tuzla)"	70
"Male_Chick"	0.397131886374982	"Kentish (Tuzla)"	70
"Female_Adult"	0.7531116	"Kentish (Tuzla)"	71
"Male_Adult"	0.7512284	"Kentish (Tuzla)"	71
"Female_Juvenile"	0.4197006	"Kentish (Tuzla)"	71
"Male_Juvenile"	0.5472078	"Kentish (Tuzla)"	71
"Female_Chick"	0.373498607520698	"Kentish (Tuzla)"	71
"Male_Chick"	0.203791588264882	"Kentish (Tuzla)"	71
"Female_Adult"	0.712255	"Kentish (Tuzla)"	72
"Male_Adult"	0.7314404	"Kentish (Tuzla)"	72
"Female_Juvenile"	0.4265748	"Kentish (Tuzla)"	72
"Male_Juvenile"	0.4678485	"Kentish (Tuzla)"	72
"Female_Chick"	0.519159841828847	"Kentish (Tuzla)"	72
