"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~Sex * Quadratic"	"~Year + Quadratic * Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic * Sex)"	14	10092.7219399293	27.2236572129877	1.22582815676607e-06	7722.0639	"Snowy"	3
"~Sex * Quadratic"	"~Time"	"Phi(~Sex * Quadratic)p(~Time)"	6	10469.9587507642	404.460468047826	0	8115.3792	"Snowy"	3
"~Sex * Quadratic"	"~Sex + Time"	"Phi(~Sex * Quadratic)p(~Sex + Time)"	7	10471.8113405456	406.313057829286	0	8115.2251	"Snowy"	3
"~Sex * Quadratic"	"~Sex * Time"	"Phi(~Sex * Quadratic)p(~Sex * Time)"	8	10472.5928743825	407.094591666157	0	8113.9994	"Snowy"	3
"~Sex * Quadratic"	"~1"	"Phi(~Sex * Quadratic)p(~1)"	5	10475.1841043724	409.685821656016	0	8122.6101	"Snowy"	3
"~Sex * Quadratic"	"~Quadratic"	"Phi(~Sex * Quadratic)p(~Quadratic)"	6	10475.7087507642	410.210468047826	0	8121.1294	"Snowy"	3
"~Sex * Quadratic"	"~Sex"	"Phi(~Sex * Quadratic)p(~Sex)"	6	10476.9757507642	411.477468047826	0	8122.397	"Snowy"	3
"~Sex * Quadratic"	"~Cubic"	"Phi(~Sex * Quadratic)p(~Cubic)"	6	10477.1137507642	411.615468047825	0	8122.5348	"Snowy"	3
"~Sex * Quadratic"	"~Sex + Quadratic"	"Phi(~Sex * Quadratic)p(~Sex + Quadratic)"	7	10477.5273405456	412.029057829286	0	8120.9419	"Snowy"	3
"~Sex * Quadratic"	"~Sex * Quadratic"	"Phi(~Sex * Quadratic)p(~Sex * Quadratic)"	8	10478.5298743825	413.031591666157	0	8119.9369	"Snowy"	3
"~Sex * Quadratic"	"~Year * Quadratic"	"Phi(~Sex * Quadratic)p(~Year * Quadratic)"	18	9666.42787575333	0	0.710972682842827	7286.4132	"Snowy"	4
"~Sex * Quadratic"	"~Year + Time + Sex"	"Phi(~Sex * Quadratic)p(~Year + Time + Sex)"	13	9669.89592767149	3.4680519181602	0.12553794321219	7299.9561	"Snowy"	4
