"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	1042.41445806452	63.4429313978494	1.46306001109107e-14	331.50541	"White-fronted"	144
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	1042.75785426731	63.7863276006442	1.23223801321948e-14	333.90077	"White-fronted"	144
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	1044.69845806452	65.7269313978495	4.66979527967729e-15	333.78946	"White-fronted"	144
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	1056.40964823151	77.4381215648446	0	349.5978	"White-fronted"	144
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	1058.12255806452	79.1510313978495	0	347.21352	"White-fronted"	144
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	1058.27535426731	79.3038276006441	0	349.41827	"White-fronted"	144
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	1060.32675806452	81.3552313978494	0	349.41773	"White-fronted"	144
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	1062.59004823151	83.6185215648445	0	355.77818	"White-fronted"	144
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	1064.63355426731	85.662027600644	0	355.7764	"White-fronted"	144
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	1080.7150081862	101.743481519529	0	375.94192	"White-fronted"	144
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	1082.74534823151	103.773821564845	0	375.93354	"White-fronted"	144
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	972.076181055276	0	0.664755754397808	202.56792	"White-fronted"	145
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	973.581689932886	1.5055088776096	0.313144657328774	201.99215	"White-fronted"	145
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	978.957948918919	6.88176786364261	0.0212963512398626	198.97299	"White-fronted"	145
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	985.51824	13.4420589447236	0.000801227953873668	179.65219	"White-fronted"	145
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	999.808752976589	27.7325719213123	6.31845109293426e-07	232.37481	"White-fronted"	145
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	1000.20834	28.1321589447236	5.17417851860222e-07	236.90229	"White-fronted"	145
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	1001.71280607321	29.6366250179349	2.43865717470677e-07	240.4604	"White-fronted"	145
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	1001.77959105528	29.7034100000001	2.35856895129248e-07	232.27133	"White-fronted"	145
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	1002.83234993289	30.7561688776095	1.39330081592198e-07	231.24282	"White-fronted"	145
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	1002.95113	30.8749489447237	1.31296191155618e-07	239.64508	"White-fronted"	145
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	1003.31833891892	31.2421578636425	1.09273215768366e-07	223.33338	"White-fronted"	145
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	1018.2345	46.1583189447236	6.30246582844417e-11	254.92842	"White-fronted"	145
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	1019.33585607321	47.2596750179349	3.63374181921603e-11	258.08346	"White-fronted"	145
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	1019.37293488372	47.2967538284445	3.56699504159927e-11	260.16732	"White-fronted"	145
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	1020.5407	48.4645189447236	1.98941566146222e-11	257.23464	"White-fronted"	145
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	1020.84513993289	48.7689588776095	1.70850888276089e-11	249.25561	"White-fronted"	145
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	1020.91365607321	48.8374750179349	1.65096988044887e-11	259.66124	"White-fronted"	145
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	1022.9202	50.8440189447236	6.05373871835735e-12	259.61417	"White-fronted"	145
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	1034.24153488372	62.1653538284444	2.10681809044238e-14	275.03598	"White-fronted"	145
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	1035.78905607321	63.7128750179348	9.71822796311726e-15	274.53662	"White-fronted"	145
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	1036.1287	64.0525189447236	8.20038685122865e-15	272.82262	"White-fronted"	145
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	1037.8366	65.7604189447235	3.49115047237254e-15	274.53051	"White-fronted"	145
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	1038.67703488372	66.6008538284444	2.2933505907292e-15	279.47149	"White-fronted"	145
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	1040.71845607321	68.6422750179348	0	279.46606	"White-fronted"	145
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	1057.18860248756	85.1124214322857	0	300.02306	"White-fronted"	145
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	1058.94303488372	86.8668538284445	0	299.73743	"White-fronted"	145
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	985.555901611374	0	0.7214863161724	255.83099	"White-fronted"	146
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	987.624820886076	2.06891927470167	0.256429500474085	255.8233	"White-fronted"	146
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	993.712453636364	8.15655202498931	0.0122195533181857	227.76824	"White-fronted"	146
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	994.143432038217	8.58753042684225	0.00985075595371251	253.96934	"White-fronted"	146
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	1007.90331509434	22.3474134829653	1.01285882951564e-05	284.36905	"White-fronted"	146
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	1010.54712088608	24.9912192747016	2.70055971630519e-06	278.7456	"White-fronted"	146
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	1013.26954417582	27.7136425644499	6.9228843888413e-07	291.78587	"White-fronted"	146
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	1015.09626509434	29.5403634829653	2.77728003124398e-07	291.562	"White-fronted"	146
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	1018.85651203822	33.3006104268422	4.23733131302776e-08	278.68242	"White-fronted"	146
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	1020.05967315457	34.5037715431998	2.32182405090446e-08	292.40482	"White-fronted"	146
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	1022.12828161137	36.5723800000001	8.25347208166597e-09	292.40337	"White-fronted"	146
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	1027.65727088608	42.1013692747015	5.20034217255869e-10	295.85577	"White-fronted"	146
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	1027.66201509434	42.1061134829654	5.18802103868735e-10	304.12775	"White-fronted"	146
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	1034.60226144201	49.0463598306321	1.6141592628812e-11	315.16279	"White-fronted"	146
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	1036.52812417582	50.9722225644498	6.16241019813307e-12	315.04441	"White-fronted"	146
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	1036.58921509434	51.0333134829652	5.97702234118152e-12	313.05495	"White-fronted"	146
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	1037.65062417582	52.0947225644497	3.51562727850137e-12	316.16691	"White-fronted"	146
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	1039.34951509434	53.7936134829654	1.50346509552102e-12	315.81525	"White-fronted"	146
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	1053.10951509434	67.5536134829654	1.545778685088e-15	329.57524	"White-fronted"	146
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	1054.48426144201	68.928359830632	0	335.04477	"White-fronted"	146
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	1056.28242417582	70.7265225644499	0	334.79874	"White-fronted"	146
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	1088.81536144201	103.259459830632	0	369.3758	"White-fronted"	146
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	1089.64601509434	104.090113482965	0	366.11178	"White-fronted"	146
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	1090.80512417582	105.24922256445	0	369.32147	"White-fronted"	146
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	1112.83329671362	127.277395102241	0	395.43153	"White-fronted"	146
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	1114.71816144201	129.162259830632	0	395.27861	"White-fronted"	146
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	975.603268297872	0	0.460278876309989	199.79466	"White-fronted"	147
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	975.70513254902	0.101864251147276	0.437422887474014	201.97578	"White-fronted"	147
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	978.649830873147	3.04656257527427	0.100338680732401	194.45565	"White-fronted"	147
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	986.662951764706	11.0596834668336	0.00182574993372355	176.63556	"White-fronted"	147
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	992.943600873147	17.3403325752743	7.89979221307677e-05	208.74941	"White-fronted"	147
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	994.94356254902	19.3402942511473	2.90622683348675e-05	221.21422	"White-fronted"	147
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	995.202360701468	19.5990924035959	2.55347848868777e-05	223.5455	"White-fronted"	147
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	1007.29235634146	31.6890880435911	6.05094223844868e-08	239.76023	"White-fronted"	147
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	1007.32791818182	31.7246498839459	5.94430180960053e-08	241.84813	"White-fronted"	147
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	1007.65295634146	32.0496880435911	5.05265577862065e-08	240.12084	"White-fronted"	147
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	1008.28498829787	32.68172	3.68362758562249e-08	232.47638	"White-fronted"	147
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	1015.00623634146	39.4029680435912	1.27871938264012e-09	247.47411	"White-fronted"	147
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	1015.33351818182	39.7302498839458	1.08569265457995e-09	249.85371	"White-fronted"	147
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	1015.72174262561	40.1184743277355	8.94138988949023e-10	252.28758	"White-fronted"	147
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	1031.44863829787	55.8453700000002	3.43837332385528e-13	255.64003	"White-fronted"	147
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	1033.50524634146	57.901978043591	1.22960682864758e-13	265.97316	"White-fronted"	147
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	1033.81611818182	58.2128498839461	1.05259500296577e-13	268.33632	"White-fronted"	147
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	1034.30954634146	58.7062780435911	8.22459914894225e-14	266.77738	"White-fronted"	147
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	1036.54274634146	60.939478043591	2.69266001928824e-14	269.01059	"White-fronted"	147
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	1039.21574262561	63.6124743277355	7.07534715871225e-15	275.78165	"White-fronted"	147
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	1039.44651818182	63.8432498839459	6.30427977794232e-15	273.96669	"White-fronted"	147
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	1080.74354634146	105.140278043591	0	313.21143	"White-fronted"	147
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	1081.38864262561	105.785374327736	0	317.95451	"White-fronted"	147
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	1082.58281818182	106.979549883946	0	317.10298	"White-fronted"	147
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	1088.95058737864	113.347319080768	0	327.55551	"White-fronted"	147
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	1089.88404262561	114.280774327736	0	326.44989	"White-fronted"	147
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	1005.35599884176	0	0.64837845162937	250.26564	"White-fronted"	148
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	1007.01322392157	1.65722507980672	0.283117502956208	249.84373	"White-fronted"	148
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	1011.01231221477	5.65631337300317	0.0383332578155323	219.62779	"White-fronted"	148
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	1011.58155684211	6.22555800034343	0.0288380459709527	246.02713	"White-fronted"	148
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	1018.84876623377	13.4927673920043	0.000761923486437067	269.95533	"White-fronted"	148
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	1019.62450392157	14.2685050798067	0.000516966096631975	262.45501	"White-fronted"	148
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	1025.00652350081	19.6505246590484	3.50567264649527e-05	278.16535	"White-fronted"	148
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	1026.29686623377	20.9408673920043	1.83897995598198e-05	277.40341	"White-fronted"	148
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	1036.41966623377	31.0636673920044	1.16530310849096e-07	287.52626	"White-fronted"	148
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	1036.56120618893	31.2052073471632	1.08568514154165e-07	283.54318	"White-fronted"	148
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	1036.91130392157	31.5553050798067	9.11341479417884e-08	279.74182	"White-fronted"	148
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	1038.04876884176	32.6927700000001	5.16040477474758e-08	282.95843	"White-fronted"	148
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	1038.81703684211	33.4610380003433	3.51444290154203e-08	273.26256	"White-fronted"	148
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	1045.3944223301	40.0384234883352	1.31097792973717e-09	300.59883	"White-fronted"	148
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	1046.86232350081	41.5063246590485	6.2928110432688e-10	300.02109	"White-fronted"	148
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	1048.30866623377	42.9526673920045	3.05334133644598e-10	299.41524	"White-fronted"	148
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	1049.24822350081	43.8922246590485	1.90876775155028e-10	302.40697	"White-fronted"	148
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	1050.52536623377	45.1693673920045	1.00791769156452e-10	301.63186	"White-fronted"	148
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	1065.0358223301	59.6798234883352	7.12064872925087e-14	320.24025	"White-fronted"	148
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	1066.53162350081	61.1756246590485	3.37062521054981e-14	319.69042	"White-fronted"	148
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	1066.95616623377	61.6001673920046	2.72597696491504e-14	318.06266	"White-fronted"	148
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	1103.60806623377	98.2520673920044	0	354.71464	"White-fronted"	148
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	1106.7935223301	101.437523488335	0	361.99792	"White-fronted"	148
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	1108.24152350081	102.885524659048	0	361.40028	"White-fronted"	148
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	1121.41043053312	116.054431691356	0	378.65384	"White-fronted"	148
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	1122.7316223301	117.375623488335	0	377.93601	"White-fronted"	148
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	977.876538213166	0	0.575381298380967	208.93654	"White-fronted"	149
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	979.556805539906	1.68026732673979	0.248364961978838	212.69269	"White-fronted"	149
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	980.818622475884	2.94208426271803	0.132157027426319	177.75673	"White-fronted"	149
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	983.013834164038	5.1372959508717	0.044096701035729	205.70483	"White-fronted"	149
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	1015.44206553991	37.5655273267398	4.0059463439761e-09	248.57795	"White-fronted"	149
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	1015.64789	37.7713517868337	3.61418945453851e-09	250.85318	"White-fronted"	149
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	1015.73671416404	37.8601759508717	3.45718796300653e-09	238.4277	"White-fronted"	149
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	1024.05576821317	46.17923	5.3983788341423e-11	255.11577	"White-fronted"	149
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	1026.09599906542	48.2194608522545	1.94640341395429e-11	265.42071	"White-fronted"	149
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	1026.46689906542	48.5903608522544	1.61693643030889e-11	265.79161	"White-fronted"	149
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	1027.20008351477	49.3235453016084	1.12068604929581e-11	268.57488	"White-fronted"	149
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	1046.25222821317	68.3756899999998	0	277.31224	"White-fronted"	149
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	1048.92928351477	71.0527453016084	0	290.30409	"White-fronted"	149
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	1049.18263478261	71.3060965694426	0	292.60124	"White-fronted"	149
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	1049.35879906542	71.4822608522543	0	288.68355	"White-fronted"	149
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	1054.28109906542	76.4045608522545	0	293.60579	"White-fronted"	149
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	1056.28609906542	78.4095608522543	0	295.61084	"White-fronted"	149
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	1056.70878351477	78.8322453016083	0	298.08368	"White-fronted"	149
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	1071.47159906542	93.5950608522544	0	310.79633	"White-fronted"	149
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	1074.02193478261	96.1453965694425	0	317.44058	"White-fronted"	149
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	1074.03538351477	96.1588453016084	0	315.41027	"White-fronted"	149
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	1089.44879906542	111.572260852254	0	328.77355	"White-fronted"	149
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	1094.14383478261	116.267296569443	0	337.56243	"White-fronted"	149
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	1094.69428351477	116.817745301608	0	336.06914	"White-fronted"	149
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	1113.65232325581	135.775785042648	0	359.10837	"White-fronted"	149
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	1114.68913478261	136.812596569443	0	358.10769	"White-fronted"	149
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	959.282873921569	0	0.680353320111356	233.58143	"White-fronted"	150
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	960.942348841762	1.65947492019325	0.296745476983876	237.32004	"White-fronted"	150
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	967.283576842105	8.0007029205367	0.0124567269138826	233.19719	"White-fronted"	150
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	967.635952214765	8.35307829319652	0.0104444747343992	207.71948	"White-fronted"	150
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	1000.32035392157	41.0374800000001	8.3475484970499e-10	274.61891	"White-fronted"	150
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	1003.17098884176	43.8881149201933	2.00701881105163e-10	279.54868	"White-fronted"	150
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	1003.23171618893	43.9488422673566	1.94699424179471e-10	281.68177	"White-fronted"	150
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	1007.77071684211	48.4878429205368	2.01248753260775e-11	273.68433	"White-fronted"	150
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	1010.77974623377	51.4968723121976	4.47023925802142e-12	293.35434	"White-fronted"	150
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	1014.34679623377	55.0639223121976	7.51200213014488e-13	296.92139	"White-fronted"	150
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	1014.54572350081	55.2628495792418	6.80078734799689e-13	299.1726	"White-fronted"	150
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	1016.16097392157	56.8781	3.03257829935501e-13	290.45953	"White-fronted"	150
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	1028.38336623377	69.1004923121977	0	310.95792	"White-fronted"	150
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	1032.44852350081	73.1656495792417	0	317.07534	"White-fronted"	150
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	1032.93152350081	73.6486495792417	0	317.55837	"White-fronted"	150
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	1032.9549223301	73.6720484085286	0	319.62731	"White-fronted"	150
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	1033.36246623377	74.0795923121977	0	315.93708	"White-fronted"	150
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	1033.58036623377	74.2974923121976	0	316.15501	"White-fronted"	150
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	1034.77206623377	75.4891923121979	0	317.34668	"White-fronted"	150
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	1048.0126223301	88.7297484085286	0	334.68504	"White-fronted"	150
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	1048.83146623377	89.5485923121978	0	331.40603	"White-fronted"	150
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	1048.93272350081	89.6498495792416	0	333.55957	"White-fronted"	150
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	1050.2229223301	90.9400484085286	0	336.89532	"White-fronted"	150
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	1052.03232350081	92.7494495792416	0	336.6592	"White-fronted"	150
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	1069.09973053312	109.816856611549	0	357.81117	"White-fronted"	150
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	1071.1156223301	111.832748408529	0	357.78802	"White-fronted"	150
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	1068.54379036145	0	0.532901738403199	280.67566	"White-fronted"	151
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	1069.03148823529	0.487697873848447	0.417584999226055	279.09031	"White-fronted"	151
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	1073.94709317147	5.40330281002616	0.0357548400661144	275.65098	"White-fronted"	151
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	1075.85724636785	7.31345600640611	0.0137578428177708	251.87662	"White-fronted"	151
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	1098.14989205397	29.6061016925273	1.98501521116745e-07	316.46336	"White-fronted"	151
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	1098.71509317147	30.1713028100262	1.49634582370673e-07	300.41897	"White-fronted"	151
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	1099.48348823529	30.9396978738484	1.01900686020142e-07	309.54229	"White-fronted"	151
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	1100.05192706767	31.5081367062235	7.66906085014959e-08	314.25046	"White-fronted"	151
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	1100.90929036145	32.3655000000001	4.99537516018414e-08	313.04109	"White-fronted"	151
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	1107.34236467066	38.7985743092131	2.00282854678876e-09	327.70413	"White-fronted"	151
