"Sex_Age"	"estimate"	"species"	"iter"
"Male_Adult"	0.914951	"Madagascar"	27
"Female_Juvenile"	0.1751982	"Madagascar"	27
"Male_Juvenile"	0.1045429	"Madagascar"	27
"Female_Chick"	0.139052365141078	"Madagascar"	27
"Male_Chick"	0.0655245091857171	"Madagascar"	27
"Female_Adult"	0.9426081	"Madagascar"	28
"Male_Adult"	0.934372	"Madagascar"	28
"Female_Juvenile"	0.2235223	"Madagascar"	28
"Male_Juvenile"	0.1495234	"Madagascar"	28
"Female_Chick"	0.315242209653752	"Madagascar"	28
"Male_Chick"	0.114378211292372	"Madagascar"	28
"Female_Adult"	0.8687487	"Madagascar"	29
"Male_Adult"	0.9078342	"Madagascar"	29
"Female_Juvenile"	0.182053	"Madagascar"	29
"Male_Juvenile"	0.177912	"Madagascar"	29
"Female_Chick"	0.280955828903648	"Madagascar"	29
"Male_Chick"	4.4725304204395e-12	"Madagascar"	29
"Female_Adult"	0.9132614	"Madagascar"	30
"Male_Adult"	0.8962458	"Madagascar"	30
"Female_Juvenile"	0.3355093	"Madagascar"	30
"Male_Juvenile"	0.0682919	"Madagascar"	30
"Female_Chick"	0.291230769333626	"Madagascar"	30
"Male_Chick"	0.0757536148998335	"Madagascar"	30
"Female_Adult"	0.8240822	"Madagascar"	31
"Male_Adult"	0.919506	"Madagascar"	31
"Female_Juvenile"	0.1279931	"Madagascar"	31
"Male_Juvenile"	0.1612799	"Madagascar"	31
"Female_Chick"	0.195854814310069	"Madagascar"	31
"Male_Chick"	0.185863535011303	"Madagascar"	31
"Female_Adult"	0.8648352	"Madagascar"	32
"Male_Adult"	0.8937399	"Madagascar"	32
"Female_Juvenile"	0.1540233	"Madagascar"	32
"Male_Juvenile"	0.0975247	"Madagascar"	32
"Female_Chick"	0.35204525463656	"Madagascar"	32
"Male_Chick"	0.0880620632276341	"Madagascar"	32
"Female_Adult"	0.8714834	"Madagascar"	33
"Male_Adult"	0.8852882	"Madagascar"	33
"Female_Juvenile"	0.1922837	"Madagascar"	33
"Male_Juvenile"	0.1612005	"Madagascar"	33
"Female_Chick"	0.220255785471099	"Madagascar"	33
"Male_Chick"	0.130647355638247	"Madagascar"	33
"Female_Adult"	0.9314042	"Madagascar"	34
"Male_Adult"	0.8083957	"Madagascar"	34
"Female_Juvenile"	0.1834344	"Madagascar"	34
"Male_Juvenile"	0.1134309	"Madagascar"	34
"Female_Chick"	0.295875397965102	"Madagascar"	34
"Male_Chick"	0.187127992406946	"Madagascar"	34
"Female_Adult"	0.9375834	"Madagascar"	35
"Male_Adult"	0.8494392	"Madagascar"	35
"Female_Juvenile"	0.2457764	"Madagascar"	35
"Male_Juvenile"	0.1839749	"Madagascar"	35
"Female_Chick"	0.10857126896278	"Madagascar"	35
"Male_Chick"	0.148642062872549	"Madagascar"	35
"Female_Adult"	0.9200025	"Madagascar"	36
"Male_Adult"	0.8610973	"Madagascar"	36
"Female_Juvenile"	0.1699936	"Madagascar"	36
"Male_Juvenile"	0.1061519	"Madagascar"	36
"Female_Chick"	0.483096428903497	"Madagascar"	36
"Male_Chick"	0.145148276020291	"Madagascar"	36
"Female_Adult"	0.9597737	"Madagascar"	37
"Male_Adult"	0.873951	"Madagascar"	37
"Female_Juvenile"	0.1828875	"Madagascar"	37
"Male_Juvenile"	0.1517088	"Madagascar"	37
"Female_Chick"	0.527914729251268	"Madagascar"	37
"Male_Chick"	0.0538295655223368	"Madagascar"	37
"Female_Adult"	0.9211885	"Madagascar"	38
"Male_Adult"	0.9012937	"Madagascar"	38
"Female_Juvenile"	0.047449	"Madagascar"	38
"Male_Juvenile"	0.1541301	"Madagascar"	38
"Female_Chick"	0.177088725098945	"Madagascar"	38
"Male_Chick"	0.0998846532498989	"Madagascar"	38
"Female_Adult"	0.9215688	"Madagascar"	39
"Male_Adult"	0.8727581	"Madagascar"	39
"Female_Juvenile"	0.1483962	"Madagascar"	39
"Male_Juvenile"	0.1603515	"Madagascar"	39
"Female_Chick"	0.305337533279018	"Madagascar"	39
"Male_Chick"	0.0285868625972866	"Madagascar"	39
"Female_Adult"	0.8756061	"Madagascar"	40
"Male_Adult"	0.8478081	"Madagascar"	40
"Female_Juvenile"	0.1102113	"Madagascar"	40
"Male_Juvenile"	0.1789187	"Madagascar"	40
"Female_Chick"	0.366027474487489	"Madagascar"	40
"Male_Chick"	0.236265794016301	"Madagascar"	40
"Female_Adult"	1	"Madagascar"	41
"Male_Adult"	0.8976187	"Madagascar"	41
"Female_Juvenile"	0.1604257	"Madagascar"	41
"Male_Juvenile"	0.1818097	"Madagascar"	41
"Female_Chick"	0.322671198300543	"Madagascar"	41
"Male_Chick"	0.172375439260691	"Madagascar"	41
"Female_Adult"	0.8989672	"Madagascar"	42
"Male_Adult"	0.8662871	"Madagascar"	42
"Female_Juvenile"	0.1859582	"Madagascar"	42
"Male_Juvenile"	0.1018894	"Madagascar"	42
"Female_Chick"	0.223355284921244	"Madagascar"	42
"Male_Chick"	0.0344612873779239	"Madagascar"	42
"Female_Adult"	0.8816462	"Madagascar"	43
"Male_Adult"	0.8468667	"Madagascar"	43
"Female_Juvenile"	0.1759981	"Madagascar"	43
"Male_Juvenile"	0.1352831	"Madagascar"	43
"Female_Chick"	0.162113576382035	"Madagascar"	43
"Male_Chick"	0.0648977308926726	"Madagascar"	43
"Female_Adult"	0.939617	"Madagascar"	44
"Male_Adult"	0.9156154	"Madagascar"	44
"Female_Juvenile"	0.1254404	"Madagascar"	44
"Male_Juvenile"	0.1309067	"Madagascar"	44
"Female_Chick"	0.258027123708039	"Madagascar"	44
"Male_Chick"	0.13799367278328	"Madagascar"	44
"Female_Adult"	0.9046363	"Madagascar"	45
"Male_Adult"	0.859114	"Madagascar"	45
"Female_Juvenile"	0.2138393	"Madagascar"	45
"Male_Juvenile"	0.1370036	"Madagascar"	45
"Female_Chick"	0.288291962603028	"Madagascar"	45
"Male_Chick"	0.0468740648380203	"Madagascar"	45
"Female_Adult"	0.9095322	"Madagascar"	46
"Male_Adult"	0.859898	"Madagascar"	46
"Female_Juvenile"	0.2094465	"Madagascar"	46
"Male_Juvenile"	0.1309522	"Madagascar"	46
"Female_Chick"	0.187718373844773	"Madagascar"	46
"Male_Chick"	0.316380340039943	"Madagascar"	46
"Female_Adult"	0.863653	"Madagascar"	47
"Male_Adult"	0.8644517	"Madagascar"	47
"Female_Juvenile"	0.1547564	"Madagascar"	47
"Male_Juvenile"	0.1743974	"Madagascar"	47
"Female_Chick"	0.169658507607722	"Madagascar"	47
"Male_Chick"	0.0896985968264554	"Madagascar"	47
"Female_Adult"	0.7702239	"Madagascar"	48
"Male_Adult"	0.7984901	"Madagascar"	48
"Female_Juvenile"	0.3950239	"Madagascar"	48
"Male_Juvenile"	0.1732668	"Madagascar"	48
"Female_Chick"	0.342318234756228	"Madagascar"	48
"Male_Chick"	0.128510117768101	"Madagascar"	48
"Female_Adult"	0.8845306	"Madagascar"	49
"Male_Adult"	0.9144597	"Madagascar"	49
"Female_Juvenile"	0.1523471	"Madagascar"	49
"Male_Juvenile"	0.2013877	"Madagascar"	49
"Female_Chick"	0.92933459125505	"Madagascar"	49
"Male_Chick"	0.466904892988454	"Madagascar"	49
"Female_Adult"	0.871682	"Madagascar"	50
"Male_Adult"	0.9282333	"Madagascar"	50
"Female_Juvenile"	0.1281827	"Madagascar"	50
"Male_Juvenile"	0.0939777	"Madagascar"	50
"Female_Chick"	0.553793956693396	"Madagascar"	50
"Male_Chick"	0.102862172286959	"Madagascar"	50
"Female_Adult"	0.8699043	"Madagascar"	51
"Male_Adult"	0.8389095	"Madagascar"	51
"Female_Juvenile"	0.2926003	"Madagascar"	51
"Male_Juvenile"	0.1662171	"Madagascar"	51
"Female_Chick"	0.152716839957705	"Madagascar"	51
"Male_Chick"	0.118396047934597	"Madagascar"	51
"Female_Adult"	0.8899738	"Madagascar"	52
"Male_Adult"	0.9295281	"Madagascar"	52
"Female_Juvenile"	0.1551199	"Madagascar"	52
"Male_Juvenile"	0.1230286	"Madagascar"	52
"Female_Chick"	0.207877648673687	"Madagascar"	52
"Male_Chick"	4.03005312714085e-36	"Madagascar"	52
"Female_Adult"	0.8594057	"Madagascar"	53
"Male_Adult"	0.8249164	"Madagascar"	53
"Female_Juvenile"	0.1807712	"Madagascar"	53
"Male_Juvenile"	0.1697628	"Madagascar"	53
"Female_Chick"	0.260589348342645	"Madagascar"	53
"Male_Chick"	0.0767383032894447	"Madagascar"	53
"Female_Adult"	0.8545986	"Madagascar"	54
"Male_Adult"	0.8617239	"Madagascar"	54
"Female_Juvenile"	0.2380253	"Madagascar"	54
"Male_Juvenile"	0.146005	"Madagascar"	54
"Female_Chick"	0.349648490846676	"Madagascar"	54
"Male_Chick"	0.0553681333159139	"Madagascar"	54
"Female_Adult"	0.8589384	"Madagascar"	55
"Male_Adult"	0.8778583	"Madagascar"	55
