"Sex_Age"	"estimate"	"species"	"iter"
"Male_Chick"	0.492570594937228	"Snowy"	21
"Female_Adult"	0.7012845	"Snowy"	22
"Male_Adult"	0.6836051	"Snowy"	22
"Female_Juvenile"	0.1525339	"Snowy"	22
"Male_Juvenile"	0.2429208	"Snowy"	22
"Female_Chick"	0.514557516810076	"Snowy"	22
"Male_Chick"	0.561524899573802	"Snowy"	22
"Female_Adult"	0.6750729	"Snowy"	23
"Male_Adult"	0.7110947	"Snowy"	23
"Female_Juvenile"	0.1583031	"Snowy"	23
"Male_Juvenile"	0.2360573	"Snowy"	23
"Female_Chick"	0.434314055795011	"Snowy"	23
"Male_Chick"	0.622661225727914	"Snowy"	23
"Female_Adult"	0.7053633	"Snowy"	24
"Male_Adult"	0.7559636	"Snowy"	24
"Female_Juvenile"	0.1522582	"Snowy"	24
"Male_Juvenile"	0.1973178	"Snowy"	24
"Female_Chick"	0.48302251487974	"Snowy"	24
"Male_Chick"	0.544790095295022	"Snowy"	24
"Female_Adult"	0.651607	"Snowy"	25
"Male_Adult"	0.7172101	"Snowy"	25
"Female_Juvenile"	0.1353925	"Snowy"	25
"Male_Juvenile"	0.1988579	"Snowy"	25
"Female_Chick"	0.488781714011376	"Snowy"	25
"Male_Chick"	0.495095177374296	"Snowy"	25
"Female_Adult"	0.6870008	"Snowy"	26
"Male_Adult"	0.6608684	"Snowy"	26
"Female_Juvenile"	0.1097097	"Snowy"	26
"Male_Juvenile"	0.2653348	"Snowy"	26
"Female_Chick"	0.459126255469763	"Snowy"	26
"Male_Chick"	0.575172014097196	"Snowy"	26
"Female_Adult"	0.6638098	"Snowy"	27
"Male_Adult"	0.6998483	"Snowy"	27
"Female_Juvenile"	0.1842733	"Snowy"	27
"Male_Juvenile"	0.2173538	"Snowy"	27
"Female_Chick"	0.45466524171417	"Snowy"	27
"Male_Chick"	0.538571109159977	"Snowy"	27
"Female_Adult"	0.6305475	"Snowy"	28
"Male_Adult"	0.7332872	"Snowy"	28
"Female_Juvenile"	0.1601989	"Snowy"	28
"Male_Juvenile"	0.2151623	"Snowy"	28
"Female_Chick"	0.464262168954481	"Snowy"	28
"Male_Chick"	0.571366544368383	"Snowy"	28
"Female_Adult"	0.6659293	"Snowy"	29
"Male_Adult"	0.6860256	"Snowy"	29
"Female_Juvenile"	0.186738	"Snowy"	29
"Male_Juvenile"	0.2177096	"Snowy"	29
"Female_Chick"	0.462863553802884	"Snowy"	29
"Male_Chick"	0.513155401899453	"Snowy"	29
"Female_Adult"	0.7049591	"Snowy"	30
"Male_Adult"	0.6988799	"Snowy"	30
"Female_Juvenile"	0.1500097	"Snowy"	30
"Male_Juvenile"	0.2230663	"Snowy"	30
"Female_Chick"	0.487079724892249	"Snowy"	30
"Male_Chick"	0.524377123077119	"Snowy"	30
"Female_Adult"	0.7205903	"Snowy"	31
"Male_Adult"	0.6778964	"Snowy"	31
"Female_Juvenile"	0.1575507	"Snowy"	31
"Male_Juvenile"	0.2357401	"Snowy"	31
"Female_Chick"	0.46158742767563	"Snowy"	31
"Male_Chick"	0.522220888605134	"Snowy"	31
"Female_Adult"	0.572487	"Snowy"	32
"Male_Adult"	0.670286	"Snowy"	32
"Female_Juvenile"	0.1605738	"Snowy"	32
"Male_Juvenile"	0.2402351	"Snowy"	32
"Female_Chick"	0.48134347063848	"Snowy"	32
"Male_Chick"	0.504957975657569	"Snowy"	32
"Female_Adult"	0.6325131	"Snowy"	33
"Male_Adult"	0.7215935	"Snowy"	33
"Female_Juvenile"	0.16685	"Snowy"	33
"Male_Juvenile"	0.2379879	"Snowy"	33
"Female_Chick"	0.506169540843826	"Snowy"	33
"Male_Chick"	0.463572046483631	"Snowy"	33
"Female_Adult"	0.7009605	"Snowy"	34
"Male_Adult"	0.6602488	"Snowy"	34
"Female_Juvenile"	0.1527907	"Snowy"	34
"Male_Juvenile"	0.1613769	"Snowy"	34
"Female_Chick"	0.447999907451244	"Snowy"	34
"Male_Chick"	0.52912615398823	"Snowy"	34
"Female_Adult"	0.6808263	"Snowy"	35
"Male_Adult"	0.6846346	"Snowy"	35
"Female_Juvenile"	0.1951462	"Snowy"	35
"Male_Juvenile"	0.2284357	"Snowy"	35
"Female_Chick"	0.466763495599634	"Snowy"	35
"Male_Chick"	0.50322916250543	"Snowy"	35
"Female_Adult"	0.6624738	"Snowy"	36
"Male_Adult"	0.6698724	"Snowy"	36
"Female_Juvenile"	0.1895851	"Snowy"	36
"Male_Juvenile"	0.2367863	"Snowy"	36
"Female_Chick"	0.448803133339745	"Snowy"	36
"Male_Chick"	0.513733203953752	"Snowy"	36
"Female_Adult"	0.6604496	"Snowy"	37
"Male_Adult"	0.7017143	"Snowy"	37
"Female_Juvenile"	0.1633557	"Snowy"	37
"Male_Juvenile"	0.2561225	"Snowy"	37
"Female_Chick"	0.431236374810989	"Snowy"	37
"Male_Chick"	0.488619996080026	"Snowy"	37
"Female_Adult"	0.7138683	"Snowy"	38
"Male_Adult"	0.6628872	"Snowy"	38
"Female_Juvenile"	0.1878329	"Snowy"	38
"Male_Juvenile"	0.2169763	"Snowy"	38
"Female_Chick"	0.500502694346485	"Snowy"	38
"Male_Chick"	0.513253864438714	"Snowy"	38
"Female_Adult"	0.6505624	"Snowy"	39
"Male_Adult"	0.6887622	"Snowy"	39
"Female_Juvenile"	0.1981141	"Snowy"	39
"Male_Juvenile"	0.2320316	"Snowy"	39
"Female_Chick"	0.496453303478383	"Snowy"	39
"Male_Chick"	0.482536247100893	"Snowy"	39
"Female_Adult"	0.6355781	"Snowy"	40
"Male_Adult"	0.6901777	"Snowy"	40
"Female_Juvenile"	0.1543452	"Snowy"	40
"Male_Juvenile"	0.218446	"Snowy"	40
"Female_Chick"	0.434103288448042	"Snowy"	40
"Male_Chick"	0.567083891646522	"Snowy"	40
"Female_Adult"	0.678494	"Snowy"	41
"Male_Adult"	0.7380474	"Snowy"	41
"Female_Juvenile"	0.1487351	"Snowy"	41
"Male_Juvenile"	0.1973061	"Snowy"	41
"Female_Chick"	0.385188318072498	"Snowy"	41
"Male_Chick"	0.48774625317598	"Snowy"	41
"Female_Adult"	0.6223877	"Snowy"	42
"Male_Adult"	0.7001423	"Snowy"	42
"Female_Juvenile"	0.1398477	"Snowy"	42
"Male_Juvenile"	0.195038	"Snowy"	42
"Female_Chick"	0.527433776447802	"Snowy"	42
"Male_Chick"	0.580443796011847	"Snowy"	42
"Female_Adult"	0.6939639	"Snowy"	43
"Male_Adult"	0.6722379	"Snowy"	43
"Female_Juvenile"	0.1495158	"Snowy"	43
"Male_Juvenile"	0.2410265	"Snowy"	43
"Female_Chick"	0.417066370961698	"Snowy"	43
"Male_Chick"	0.569209405714834	"Snowy"	43
"Female_Adult"	0.6831834	"Snowy"	44
"Male_Adult"	0.7013535	"Snowy"	44
"Female_Juvenile"	0.1925712	"Snowy"	44
"Male_Juvenile"	0.2057101	"Snowy"	44
"Female_Chick"	0.53612308609585	"Snowy"	44
"Male_Chick"	0.521155010278328	"Snowy"	44
"Female_Adult"	0.7229681	"Snowy"	45
"Male_Adult"	0.6861247	"Snowy"	45
"Female_Juvenile"	0.1195079	"Snowy"	45
"Male_Juvenile"	0.237313	"Snowy"	45
"Female_Chick"	0.454400182956636	"Snowy"	45
"Male_Chick"	0.572576361921032	"Snowy"	45
"Female_Adult"	0.7120962	"Snowy"	46
"Male_Adult"	0.7203023	"Snowy"	46
"Female_Juvenile"	0.168394	"Snowy"	46
"Male_Juvenile"	0.2565595	"Snowy"	46
"Female_Chick"	0.522423595724122	"Snowy"	46
"Male_Chick"	0.535916255941378	"Snowy"	46
"Female_Adult"	0.7054485	"Snowy"	47
"Male_Adult"	0.6626671	"Snowy"	47
"Female_Juvenile"	0.148339	"Snowy"	47
"Male_Juvenile"	0.244421	"Snowy"	47
"Female_Chick"	0.480856244430822	"Snowy"	47
"Male_Chick"	0.528755592078537	"Snowy"	47
"Female_Adult"	0.6471491	"Snowy"	48
"Male_Adult"	0.6969028	"Snowy"	48
"Female_Juvenile"	0.1586542	"Snowy"	48
"Male_Juvenile"	0.2362297	"Snowy"	48
"Female_Chick"	0.507217964512186	"Snowy"	48
"Male_Chick"	0.555770331339936	"Snowy"	48
"Female_Adult"	0.7054027	"Snowy"	49
"Male_Adult"	0.6522718	"Snowy"	49
"Female_Juvenile"	0.1544639	"Snowy"	49
"Male_Juvenile"	0.1932836	"Snowy"	49
"Female_Chick"	0.465033406446646	"Snowy"	49
"Male_Chick"	0.457786254832997	"Snowy"	49
"Female_Adult"	0.6739084	"Snowy"	50
"Male_Adult"	0.7159707	"Snowy"	50
"Female_Juvenile"	0.1289977	"Snowy"	50
"Male_Juvenile"	0.1974813	"Snowy"	50
"Female_Chick"	0.449696167234864	"Snowy"	50
"Male_Chick"	0.510258093977291	"Snowy"	50
"Female_Adult"	0.730389	"Snowy"	51
"Male_Adult"	0.711053	"Snowy"	51
"Female_Juvenile"	0.1935759	"Snowy"	51
"Male_Juvenile"	0.1684328	"Snowy"	51
"Female_Chick"	0.466613855025824	"Snowy"	51
"Male_Chick"	0.567572752283862	"Snowy"	51
"Female_Adult"	0.6880739	"Snowy"	52
"Male_Adult"	0.660855	"Snowy"	52
"Female_Juvenile"	0.1756864	"Snowy"	52
"Male_Juvenile"	0.2562202	"Snowy"	52
"Female_Chick"	0.449171688096626	"Snowy"	52
"Male_Chick"	0.575987231163467	"Snowy"	52
"Female_Adult"	0.6585387	"Snowy"	53
"Male_Adult"	0.6969953	"Snowy"	53
"Female_Juvenile"	0.1379507	"Snowy"	53
"Male_Juvenile"	0.20212	"Snowy"	53
"Female_Chick"	0.498366453098669	"Snowy"	53
"Male_Chick"	0.534576814725841	"Snowy"	53
"Female_Adult"	0.6588042	"Snowy"	54
"Male_Adult"	0.7173458	"Snowy"	54
"Female_Juvenile"	0.1429659	"Snowy"	54
"Male_Juvenile"	0.2317476	"Snowy"	54
"Female_Chick"	0.456464016716264	"Snowy"	54
"Male_Chick"	0.615184774598362	"Snowy"	54
"Female_Adult"	0.6703743	"Snowy"	55
"Male_Adult"	0.6704809	"Snowy"	55
"Female_Juvenile"	0.1218973	"Snowy"	55
"Male_Juvenile"	0.2832105	"Snowy"	55
"Female_Chick"	0.500614230660603	"Snowy"	55
"Male_Chick"	0.513424384790877	"Snowy"	55
"Female_Adult"	0.6657197	"Snowy"	56
"Male_Adult"	0.7204915	"Snowy"	56
"Female_Juvenile"	0.1555894	"Snowy"	56
"Male_Juvenile"	0.2561204	"Snowy"	56
"Female_Chick"	0.598871907305087	"Snowy"	56
"Male_Chick"	0.570181415710855	"Snowy"	56
"Female_Adult"	0.6537423	"Snowy"	57
"Male_Adult"	0.7053351	"Snowy"	57
"Female_Juvenile"	0.1846391	"Snowy"	57
"Male_Juvenile"	0.2394161	"Snowy"	57
"Female_Chick"	0.438804698120549	"Snowy"	57
"Male_Chick"	0.496393231916091	"Snowy"	57
"Female_Adult"	0.6575336	"Snowy"	58
"Male_Adult"	0.7423566	"Snowy"	58
"Female_Juvenile"	0.1491821	"Snowy"	58
"Male_Juvenile"	0.1921863	"Snowy"	58
"Female_Chick"	0.511151379320288	"Snowy"	58
"Male_Chick"	0.546874533135468	"Snowy"	58
"Female_Adult"	0.7067323	"Snowy"	59
"Male_Adult"	0.747673	"Snowy"	59
"Female_Juvenile"	0.15899	"Snowy"	59
"Male_Juvenile"	0.2343593	"Snowy"	59
"Female_Chick"	0.474138884168664	"Snowy"	59
"Male_Chick"	0.509315792245744	"Snowy"	59
"Female_Adult"	0.7046318	"Snowy"	60
"Male_Adult"	0.6523934	"Snowy"	60
"Female_Juvenile"	0.1342286	"Snowy"	60
"Male_Juvenile"	0.2407839	"Snowy"	60
"Female_Chick"	0.517100486914403	"Snowy"	60
"Male_Chick"	0.521118660780078	"Snowy"	60
"Female_Adult"	0.6830542	"Snowy"	61
"Male_Adult"	0.7117994	"Snowy"	61
"Female_Juvenile"	0.1760774	"Snowy"	61
"Male_Juvenile"	0.2303766	"Snowy"	61
"Female_Chick"	0.447515186875691	"Snowy"	61
"Male_Chick"	0.53010070338854	"Snowy"	61
"Female_Adult"	0.7078652	"Snowy"	62
"Male_Adult"	0.6964441	"Snowy"	62
"Female_Juvenile"	0.1184859	"Snowy"	62
"Male_Juvenile"	0.2370683	"Snowy"	62
"Female_Chick"	0.480006203544955	"Snowy"	62
"Male_Chick"	0.505671884159152	"Snowy"	62
"Female_Adult"	0.6593265	"Snowy"	63
"Male_Adult"	0.6959392	"Snowy"	63
"Female_Juvenile"	0.1259865	"Snowy"	63
"Male_Juvenile"	0.1698321	"Snowy"	63
"Female_Chick"	0.478698323089665	"Snowy"	63
"Male_Chick"	0.591346353642327	"Snowy"	63
"Female_Adult"	0.7000209	"Snowy"	64
"Male_Adult"	0.6584411	"Snowy"	64
"Female_Juvenile"	0.162346	"Snowy"	64
"Male_Juvenile"	0.2033559	"Snowy"	64
"Female_Chick"	0.500904221203734	"Snowy"	64
"Male_Chick"	0.54047951980145	"Snowy"	64
"Female_Adult"	0.6437237	"Snowy"	65
"Male_Adult"	0.7461157	"Snowy"	65
"Female_Juvenile"	0.1929387	"Snowy"	65
"Male_Juvenile"	0.2260755	"Snowy"	65
"Female_Chick"	0.506800415628529	"Snowy"	65
"Male_Chick"	0.55734024621746	"Snowy"	65
"Female_Adult"	0.6441684	"Snowy"	66
"Male_Adult"	0.6550697	"Snowy"	66
"Female_Juvenile"	0.1628149	"Snowy"	66
"Male_Juvenile"	0.2338354	"Snowy"	66
"Female_Chick"	0.461026756622504	"Snowy"	66
"Male_Chick"	0.559861596224636	"Snowy"	66
"Female_Adult"	0.6768882	"Snowy"	67
"Male_Adult"	0.7280378	"Snowy"	67
"Female_Juvenile"	0.183581	"Snowy"	67
"Male_Juvenile"	0.2145074	"Snowy"	67
"Female_Chick"	0.470619760133366	"Snowy"	67
"Male_Chick"	0.536122807369223	"Snowy"	67
"Female_Adult"	0.7223389	"Snowy"	68
"Male_Adult"	0.7470684	"Snowy"	68
"Female_Juvenile"	0.1344833	"Snowy"	68
"Male_Juvenile"	0.2097878	"Snowy"	68
"Female_Chick"	0.473695744060577	"Snowy"	68
"Male_Chick"	0.511674669410867	"Snowy"	68
"Female_Adult"	0.6531273	"Snowy"	69
"Male_Adult"	0.7124895	"Snowy"	69
"Female_Juvenile"	0.1489729	"Snowy"	69
"Male_Juvenile"	0.1917817	"Snowy"	69
"Female_Chick"	0.43805892955335	"Snowy"	69
"Male_Chick"	0.540251704045906	"Snowy"	69
"Female_Adult"	0.6980951	"Snowy"	70
"Male_Adult"	0.7115926	"Snowy"	70
"Female_Juvenile"	0.1576125	"Snowy"	70
"Male_Juvenile"	0.2249954	"Snowy"	70
"Female_Chick"	0.479316162876652	"Snowy"	70
"Male_Chick"	0.463699419858493	"Snowy"	70
"Female_Adult"	0.6948655	"Snowy"	71
"Male_Adult"	0.7248428	"Snowy"	71
"Female_Juvenile"	0.1543922	"Snowy"	71
"Male_Juvenile"	0.1787994	"Snowy"	71
"Female_Chick"	0.477492455042159	"Snowy"	71
"Male_Chick"	0.543169874747192	"Snowy"	71
"Female_Adult"	0.6774197	"Snowy"	72
"Male_Adult"	0.6852235	"Snowy"	72
"Female_Juvenile"	0.1586898	"Snowy"	72
"Male_Juvenile"	0.1986372	"Snowy"	72
"Female_Chick"	0.523063602816994	"Snowy"	72
"Male_Chick"	0.560384474066944	"Snowy"	72
"Female_Adult"	0.6338564	"Snowy"	73
"Male_Adult"	0.7161216	"Snowy"	73
"Female_Juvenile"	0.1562513	"Snowy"	73
"Male_Juvenile"	0.2118417	"Snowy"	73
"Female_Chick"	0.465475817525866	"Snowy"	73
"Male_Chick"	0.516526197981527	"Snowy"	73
"Female_Adult"	0.7295312	"Snowy"	74
"Male_Adult"	0.7410949	"Snowy"	74
"Female_Juvenile"	0.1570752	"Snowy"	74
"Male_Juvenile"	0.1985074	"Snowy"	74
"Female_Chick"	0.527339292823158	"Snowy"	74
"Male_Chick"	0.527469849030851	"Snowy"	74
"Female_Adult"	0.6249029	"Snowy"	75
"Male_Adult"	0.7018699	"Snowy"	75
"Female_Juvenile"	0.1815302	"Snowy"	75
"Male_Juvenile"	0.2461183	"Snowy"	75
"Female_Chick"	0.468679841928733	"Snowy"	75
"Male_Chick"	0.577417949491146	"Snowy"	75
"Female_Adult"	0.6559885	"Snowy"	76
"Male_Adult"	0.6912032	"Snowy"	76
"Female_Juvenile"	0.121695	"Snowy"	76
"Male_Juvenile"	0.2074281	"Snowy"	76
"Female_Chick"	0.449464065477082	"Snowy"	76
"Male_Chick"	0.511750079151238	"Snowy"	76
"Female_Adult"	0.6741134	"Snowy"	77
"Male_Adult"	0.6494037	"Snowy"	77
"Female_Juvenile"	0.1592418	"Snowy"	77
"Male_Juvenile"	0.233232	"Snowy"	77
"Female_Chick"	0.536851287524388	"Snowy"	77
"Male_Chick"	0.589504115037587	"Snowy"	77
"Female_Adult"	0.6800693	"Snowy"	78
"Male_Adult"	0.7319311	"Snowy"	78
"Female_Juvenile"	0.152647	"Snowy"	78
"Male_Juvenile"	0.2396656	"Snowy"	78
