"ASR"	"iter"
0.428614124239302	1
0.495666781110853	2
0.477951743951656	3
0.463143941663611	4
0.472568294591492	5
0.499397066313397	6
0.501528591436914	7
0.432619844993624	8
0.486827711793917	9
0.499920264540842	10
0.451524667440362	11
0.460195920450834	12
0.445470611655116	13
0.447566755828774	14
0.460283349447041	15
0.490754699457269	16
0.419515346408703	17
0.468852695997433	18
0.439249250056977	19
0.466769667034798	20
0.445442827643683	21
0.474204008734818	22
0.502418530420849	23
0.381922178148463	24
0.492061581293292	25
0.401730411929116	26
0.495805011179174	27
0.41408708750813	28
0.45713359624043	29
0.447555696762339	30
0.426442951132407	31
0.518042803259204	32
0.50652970850783	33
0.525164152859871	34
0.460178872067641	35
0.488030681898561	36
0.532250128434987	37
0.446042350446702	38
0.430230074386509	39
0.512312016249336	40
0.462836489928014	41
0.46447111093198	42
0.420017709226227	43
0.497801845853408	44
0.481030597302715	45
0.517914474589437	46
0.41013345012093	47
0.508206657713049	48
0.382905061549012	49
0.410042474643867	50
0.479088082295554	51
0.486745890185283	52
0.516644467519009	53
0.502555498943988	54
0.420056817532046	55
0.460008861932291	56
0.512977914954018	57
0.44480925816563	58
0.410574927151807	59
0.476971193213489	60
0.413152168012623	61
0.484531530752087	62
0.480590220340054	63
0.453312802593138	64
0.515125438698682	65
0.446886939192439	66
0.417093507044129	67
0.455823311839911	68
0.419194013530364	69
0.429638875227197	70
0.443094315640744	71
0.446989279113166	72
0.418828358720413	73
0.44308508811954	74
0.421574619123957	75
0.476327846498134	76
0.4663011999795	77
0.462507528261321	78
0.488327997830207	79
0.421686968420305	80
0.506064076179839	81
0.41777212387433	82
0.500072196043045	83
0.478622510899166	84
0.493597992923845	85
0.527304479128054	86
0.411174834064207	87
0.487376178166205	88
0.424607146049379	89
0.431148968795884	90
0.416381684072733	91
0.516670673854924	92
0.442796440589725	93
0.427337037602144	94
0.453576037398843	95
0.47511202025939	96
0.492491870056971	97
0.485749201310425	98
0.464274621606592	99
0.440598826345568	100
0.459916671363496	101
0.45174256983073	102
0.445942001103773	103
0.458632497079575	104
0.502391320175473	105
0.488892755043443	106
0.433673835867778	107
0.402718186715089	108
0.536853134446445	109
0.537092664086642	110
0.517184241826061	111
0.49777645616829	112
0.502075566930399	113
0.422469805347783	114
0.516072945270175	115
0.488950216805028	116
0.448077992076426	117
0.440545024705646	118
0.524401987850024	119
0.487182842106766	120
0.480950481901323	121
0.507859664967548	122
0.467789650194221	123
0.470023503222853	124
0.52921559318617	125
0.481833373782855	126
0.44939712861714	127
0.413798168391937	128
0.507979298029575	129
0.438842284215878	130
0.505811214926247	131
0.47517530498701	132
0.507964829839642	133
0.433330531954699	134
0.458921510042719	135
0.421566836014388	136
0.464082080001437	137
0.518510241791543	138
0.472683007916596	139
0.523509283377294	140
0.462237756841966	141
0.490930006214663	142
0.435715167421721	143
0.490262604200845	144
0.402469285841576	145
0.517785749764237	146
0.445285873868686	147
0.455573524264982	148
0.501991484860694	149
0.531259585132462	150
0.403755431229495	151
0.436584856834197	152
0.454418101467062	153
0.491327685365372	154
0.51672031905982	155
0.490437634346439	156
0.567622037308136	157
0.494362469358011	158
0.463500448902588	159
0.407863426103871	160
0.475740134862772	161
0.450374577644791	162
0.512375534093621	163
0.440918584214992	164
0.491045328844991	165
0.474490185470523	166
0.491828290270221	167
0.535465289322511	168
0.476654678899881	169
0.500148669665154	170
0.516336947857676	171
0.553077545392372	172
0.499566219920445	173
0.473856060403196	174
0.502189415812217	175
0.429030895313401	176
0.512615647078717	177
0.469124501020766	178
0.466935734354305	179
0.512863613934392	180
0.468038619342584	181
0.417507340216673	182
0.452252034007835	183
0.464889253533768	184
0.516694112612124	185
0.46602784953584	186
0.463035131341082	187
0.478816762781399	188
0.467135507054732	189
0.55713167060843	190
0.371725209441267	191
0.45296921314382	192
0.49524359791344	193
0.401709498871225	194
0.492014934871787	195
0.50688604326949	196
0.397240330550077	197
0.454551445719361	198
0.460608309871904	199
0.448265748183001	200
0.491858314906787	201
0.523495561876097	202
0.449338684528343	203
0.518915656996807	204
0.400538531512669	205
0.480229954178032	206
0.471986482806809	207
0.491527177760809	208
0.423045313484928	209
0.483445812154542	210
0.466272880504959	211
0.473385941453886	212
0.441999225105772	213
0.438307050387214	214
0.386697448566256	215
0.477978630133838	216
0.410041973314659	217
0.496989708275082	218
0.455520134914898	219
0.449402583340726	220
0.503329472807898	221
0.448058516101904	222
0.432029951872622	223
0.52978174361187	224
0.445864072402017	225
0.517063119372643	226
0.489865808427589	227
0.506018784666189	228
0.490209858115113	229
0.445803258612999	230
0.415662168665149	231
0.442052465842985	232
0.434339483727758	233
0.430981038438435	234
0.514329700887753	235
0.428707552347811	236
0.540931740680053	237
0.490499627590495	238
0.443936434476805	239
0.413944198151949	240
0.526602590235341	241
0.523203727163526	242
0.501878874159135	243
0.457983691962868	244
0.412958873602099	245
0.469110862296716	246
0.458974562362844	247
0.482718547367797	248
0.488559859046387	249
0.446401582537464	250
0.453572229862578	251
0.521873919149607	252
0.426121485111531	253
0.404832662393088	254
0.456995743136166	255
0.440790276949174	256
0.40418666206631	257
0.501628605504248	258
0.509788219362789	259
0.492663177062194	260
0.490072800610541	261
0.491179978631861	262
0.432981004368513	263
0.52036290365172	264
0.417605067050749	265
0.4194704619299	266
0.511666488526308	267
0.437329710425225	268
0.476980254917827	269
0.52917758545613	270
0.436458040567428	271
0.463989363037299	272
0.461729227807245	273
0.449938879780744	274
0.511418628040661	275
0.49031576057714	276
0.495509283721435	277
0.500646797706269	278
0.414534747189265	279
0.427365839990446	280
0.494811507181159	281
0.395920040304046	282
0.575085767394988	283
0.450342411251769	284
0.571579730940381	285
0.511565934085067	286
0.545695607946611	287
0.449598456293903	288
0.464147745578917	289
0.511878370735568	290
0.412573914653439	291
0.452183190818156	292
0.45150711240003	293
0.464274763102377	294
0.399763565717132	295
0.492280555491843	296
0.47151045858376	297
0.480666569695062	298
0.465303383986622	299
0.433583485781337	300
0.450642859571399	301
0.452937059929745	302
0.44258710176069	303
0.462668933271457	304
0.472138346242515	305
0.458260890227793	306
0.454140141265645	307
0.450156511934337	308
0.45097310107334	309
0.501626455161542	310
0.423931113689116	311
0.466047610047777	312
0.462149527468985	313
0.401678846443525	314
0.396820270490513	315
0.464163266069623	316
0.516797372925381	317
0.436322841041067	318
0.403322166520105	319
0.551680348141434	320
0.53060706596762	321
0.48034489575146	322
0.47404332640711	323
0.402600512270643	324
0.470122626901945	325
0.465840007006852	326
0.436592522217201	327
0.600675161596567	328
0.505802634734206	329
0.470600745432506	330
0.41403599988608	331
0.441942790548658	332
0.490348671864976	333
0.487783734301649	334
0.488690024772899	335
0.538206087643336	336
0.40295799582646	337
0.482289197262942	338
0.416173710178376	339
0.48447646035471	340
0.429303919707913	341
0.417763998426491	342
0.472834143973781	343
0.437651840549484	344
0.430577300964845	345
0.449546502043612	346
0.495980107908145	347
0.471726227812891	348
0.489527848413875	349
0.445626916945741	350
0.473985091651782	351
0.4286423446149	352
0.51417566808475	353
0.435474084452579	354
0.490333519919498	355
0.45238382933185	356
0.4422526811678	357
0.454393591002011	358
0.523893063077685	359
0.439388462222075	360
0.407104768119955	361
0.502319674443103	362
0.501401399660228	363
0.490039114913358	364
0.510135439228631	365
0.466404857567389	366
0.515771045854704	367
0.496590819414761	368
0.478255220641993	369
0.462818325728284	370
0.493557325783923	371
0.47864164891232	372
0.450517011899933	373
0.418004458054179	374
0.511548310492751	375
0.429023581639595	376
0.538647540641737	377
0.491437281529696	378
0.493435248034298	379
0.442862445366682	380
0.434348225706483	381
0.396428923158866	382
0.472588904229204	383
0.464952459649528	384
0.483053206494181	385
0.437640934082818	386
0.483204049768453	387
0.541869711844665	388
0.387730209913134	389
0.50036817253445	390
0.505879699734729	391
0.432713497852393	392
0.468644747896882	393
0.499577658541691	394
0.499148690140926	395
0.471489647534764	396
0.484984750838459	397
0.485973775530285	398
0.471106345171092	399
0.521296346411718	400
0.45692829365254	401
0.496010961754727	402
0.42325593512494	403
0.512356045012794	404
0.461471678855123	405
0.46388724684839	406
0.527790179071641	407
0.449644622521517	408
0.452245291488151	409
0.408125931280431	410
0.471606740116505	411
0.4484120208863	412
0.489322479103756	413
0.48121001952279	414
0.47264493685092	415
0.463072406434642	416
0.467790878970629	417
0.41882048667814	418
0.418159625075742	419
0.401549926743589	420
0.517589357887158	421
0.491031796093989	422
0.48712735094717	423
0.427014696724117	424
0.521250887871342	425
0.503729314179997	426
0.443146442448256	427
0.45603007303404	428
0.452225162028035	429
0.456460269366114	430
0.518951058667531	431
0.510518885688256	432
0.461573498005035	433
0.504809268109172	434
0.509224864583279	435
0.47194902723051	436
0.524982552583748	437
0.498082983539836	438
0.480988657649582	439
0.508664356476752	440
0.431598179312173	441
0.48905637150846	442
0.506907055901188	443
0.450901807812556	444
0.515361283364937	445
0.524933517870206	446
0.47212433081352	447
0.477947130205247	448
0.515048948283422	449
0.544228220866419	450
0.461720122277177	451
0.461131016506823	452
0.444892093678404	453
0.463378886075719	454
0.49607688499406	455
0.409735617894853	456
0.399434458871688	457
0.453744890609043	458
0.481820538944081	459
0.509428814183002	460
0.516246685768295	461
0.487106752966112	462
0.476907597130879	463
0.457173330417449	464
0.472616164527719	465
0.428316492402744	466
0.455899426895554	467
0.46604700336286	468
0.467000724155552	469
0.48157025238632	470
0.463398223520927	471
0.444490040398758	472
0.441011471511468	473
0.487776553074769	474
0.420771529503603	475
0.456874082785028	476
0.483566178093569	477
0.46880926480993	478
0.459283862446276	479
0.388169378898022	480
0.407884881243274	481
0.491192761127448	482
0.515495984307108	483
0.520591405896074	484
0.418964012370659	485
0.46002130062557	486
0.551320393824868	487
0.454109449850728	488
0.41290115803985	489
0.542557220927843	490
0.436763061436633	491
0.439111802862668	492
0.492379993594852	493
0.531416431621984	494
0.470931949753717	495
0.489973544039872	496
0.340330736611411	497
0.466445827599186	498
0.396041534888124	499
0.514249786058926	500
0.415089453655236	501
0.420109349490778	502
0.476943105214714	503
0.524604890716967	504
0.400619415665317	505
0.496751593171181	506
0.444060563758345	507
0.454669625390532	508
0.548603571372015	509
0.429944302837852	510
0.536707902922881	511
0.373972534435583	512
0.449018176544811	513
0.375262021900632	514
0.498341255552931	515
0.422719425155144	516
0.533904645192631	517
0.44954268310779	518
0.441747383584291	519
0.500501510771842	520
0.509227830749273	521
0.506320424528295	522
0.457228699075221	523
0.465725476355298	524
0.398199398474119	525
0.517047905225739	526
0.492562937927976	527
0.493387820934718	528
0.50717179733885	529
0.561803386376306	530
0.481974956256058	531
0.53250807718065	532
0.45787971450073	533
0.496598537109929	534
0.471310476279197	535
0.434087676258973	536
0.516327003942199	537
0.481804320260184	538
0.485323847111997	539
0.444057296219766	540
0.526509014796522	541
0.496701097427462	542
0.437191336245021	543
0.508270414731263	544
0.548392246090791	545
0.461841648648757	546
0.446645699811225	547
0.412551875980046	548
0.439188764966427	549
0.433951178707033	550
0.456803655576689	551
0.479386795188814	552
0.547172205879122	553
0.456366749658286	554
0.468643922427886	555
0.444609837824309	556
0.452901877308655	557
0.555163702872562	558
0.468100970535061	559
0.444744960008015	560
0.486538262018231	561
0.474880599088047	562
0.465084463318668	563
0.449392799670113	564
0.419051935553459	565
0.39002609756596	566
0.448379974670364	567
0.486205357199838	568
0.467639880635621	569
0.437499349356102	570
0.427881022393641	571
0.488076562108142	572
0.514429349483883	573
0.537591540321985	574
0.431788826688305	575
0.458255987447854	576
0.434431912297123	577
0.424309343825337	578
0.501417260849479	579
0.494106596827588	580
0.520040627488061	581
0.537642556558617	582
0.466144614994984	583
0.486522515684556	584
0.406682987750034	585
0.484229107668503	586
0.475433204091162	587
0.493092779304038	588
0.480021517274433	589
0.468809379695315	590
0.452217901431866	591
0.471788412445833	592
0.430390957509156	593
0.521228381092171	594
0.480772875008325	595
0.503936066627032	596
0.429461603098441	597
0.505336144535997	598
0.3899815589088	599
0.443394956193627	600
0.504608489211297	601
0.498866474706344	602
0.484342076743698	603
0.522334362113206	604
0.460673100023953	605
0.539526926807473	606
0.458177063185571	607
0.470855250813483	608
0.421063044818326	609
0.459819669169063	610
0.434424754640617	611
0.570274740066242	612
0.499524214386759	613
0.510435417091071	614
0.491461077284644	615
0.582642142332342	616
0.451206210541621	617
0.488476383254088	618
0.464511524942211	619
0.496536673674396	620
0.419577721400278	621
0.49118934356087	622
0.553910367869731	623
0.515522002554018	624
0.456806574589297	625
0.412263797542077	626
0.518211452466969	627
0.403621912264111	628
0.48973515043826	629
0.485614570697461	630
0.448758611204319	631
0.494167549929439	632
0.414020334653538	633
0.478143721487238	634
0.410857045335221	635
0.460209978631482	636
0.544974232504523	637
0.483863286915427	638
0.500776085787487	639
0.488709683434501	640
0.474203169221021	641
0.515021116010704	642
0.406138302652701	643
0.526057220904613	644
0.473412742318573	645
0.4622376720593	646
0.497944279802358	647
0.417941639425269	648
0.47078795110723	649
0.507867122661314	650
0.469306241148794	651
0.504161301633071	652
0.543316035618627	653
0.426916274465812	654
0.457481193487546	655
0.468334092538445	656
0.475370601628259	657
0.378351016923344	658
0.527675911379993	659
0.447687951472598	660
0.521121005260354	661
0.42300505455822	662
0.407320524588439	663
0.504675400389669	664
0.545258597409441	665
0.471760408426817	666
0.478533726710039	667
0.480170841094985	668
0.489010448242856	669
0.462924931819482	670
0.457339889705841	671
0.489825178002521	672
0.458878578239802	673
0.480604978043167	674
0.427479110176784	675
0.495246855546651	676
0.475976695097691	677
0.463084975009159	678
0.401628328966588	679
0.449073490971443	680
0.425352323330862	681
0.440549754697676	682
0.476770913807199	683
0.46600418507867	684
0.579379773384498	685
0.44499420520397	686
0.412723713354008	687
