"ASR"	"iter"
0.402545431641296	1
0.449748629849362	2
0.371282681209802	3
0.361536071529136	4
0.347676766546433	5
0.361700891914904	6
0.532438388459344	7
0.407435147760094	8
0.374497281538711	9
0.382353499851382	10
0.386903364359239	11
0.418937688385777	12
0.351207066286182	13
0.388206021707137	14
0.358005424512216	15
0.397690184634235	16
0.558427945065782	17
0.490818928949087	18
0.346290450193073	19
0.386390482652485	20
0.394533644734063	21
0.460351811375514	22
0.4924451038639	23
0.435227386560869	24
0.454937572236085	25
0.402394076389782	26
0.383871021732942	27
0.410409054127948	28
0.324930670116077	29
0.439074073492701	30
0.499496319812317	31
0.484195295313222	32
0.288547182605407	33
0.371821541269605	34
0.395635270092291	35
0.325444573170877	36
0.369567704424708	37
0.424007476071014	38
0.296726400964319	39
0.319611525661717	40
0.37970100751585	41
0.355530129888179	42
0.361873980014881	43
0.524901718524284	44
0.415836785909055	45
0.402897635805503	46
0.379999529275946	47
0.344729171367766	48
0.350491523637115	49
0.397038320859732	50
0.355238667708826	51
0.42285431591237	52
0.409307662689981	53
0.359936810783599	54
0.419288783034224	55
0.422717071485662	56
0.44921755232964	57
0.339896111955611	58
0.350557305837922	59
0.497922989263528	60
0.326790433737711	61
0.313512754915911	62
0.333997658848107	63
0.376820376549956	64
0.447484028772178	65
0.371978286648512	66
0.294266950160585	67
0.329207893311556	68
0.418988843380237	69
0.361093850120025	70
0.375979482810714	71
0.434674125133166	72
0.439868948648676	73
0.406227330225265	74
0.365199016933218	75
0.530241764863667	76
0.393438900066368	77
0.416649899603445	78
0.413544023557548	79
0.366585556965686	80
0.374404401319639	81
0.3928616338653	82
0.377473418486547	83
0.314789053396322	84
0.389494517460713	85
0.405729801539747	86
0.356201750390245	87
0.361381909069134	88
0.423334094553143	89
0.329272912158196	90
0.388634292325533	91
0.408647115747058	92
0.397950350991426	93
0.381698032677051	94
0.450695701830942	95
0.29941716102738	96
0.334177397222061	97
0.423921546131041	98
0.442216209329392	99
0.340665768306278	100
0.321204380406777	101
0.435893879288156	102
0.490942104263887	103
0.460247351364011	104
0.346633974203327	105
0.445513631885676	106
0.434381058028905	107
0.480840598291433	108
0.443642324035353	109
0.414018522690003	110
0.48934754556093	111
0.348611675737221	112
0.377032469262503	113
0.353759639640877	114
0.466232065576975	115
0.278780634130295	116
0.381072735521426	117
0.338005381880692	118
0.358778075369439	119
0.328074113075316	120
0.402240311724428	121
0.392000771934574	122
0.356358246134686	123
0.397916521699925	124
0.392553193429885	125
0.370116768455374	126
0.422507261290835	127
0.430847979219057	128
0.396176075458903	129
0.348538120232066	130
0.386037814220762	131
0.388927144593279	132
0.396092108727274	133
0.297361419026632	134
0.417258552179773	135
0.407969050139385	136
0.38131791302224	137
0.418502183046734	138
0.396940887825614	139
0.34725810008841	140
0.428503706483695	141
0.321718702669038	142
0.375518877164947	143
0.400095054872668	144
0.40502683642255	145
0.364491165789545	146
0.334686996835082	147
0.452399878106317	148
0.427389912893667	149
0.453336335979564	150
0.32455939855501	151
0.32307476725092	152
0.43166528601991	153
0.450103786222584	154
0.436987409006657	155
0.359794817672846	156
0.380151303394187	157
0.417363870204604	158
0.335582032683843	159
0.34342853152077	160
0.391991343474064	161
0.398956691504528	162
0.359202755999721	163
0.35649177951577	164
0.479300240970877	165
0.347508533760115	166
0.34329031783045	167
0.343068032803418	168
0.382170764318817	169
0.38087977693531	170
0.381885925787105	171
0.430489402609061	172
0.313973153232781	173
0.346131595006251	174
0.378161023190358	175
0.377486082777371	176
0.329356992662474	177
0.386527405852159	178
0.393985390372802	179
0.380516559829337	180
0.404086241445107	181
0.382416279614793	182
0.510994730010324	183
0.465117577510266	184
0.395855350534793	185
0.410660906149354	186
0.399703872599676	187
0.401471423583918	188
0.415389516948728	189
0.385105804392417	190
0.329519443286577	191
0.455743186483015	192
0.30207012889085	193
0.282627319891903	194
0.3686371744123	195
0.402844204075948	196
0.324376575779518	197
0.359868729352546	198
0.420316336613965	199
0.437840151113105	200
0.430494949371239	201
0.30690169469791	202
0.35289324040699	203
0.376460457682258	204
0.397283695360742	205
0.352319794863252	206
0.402413999284933	207
0.32259208594587	208
0.298656179224173	209
0.540133178693397	210
0.419314231167799	211
0.427931161292105	212
0.299127977413199	213
0.233083506864235	214
0.366016069948885	215
0.322323296876263	216
0.331538943644549	217
0.335457295990407	218
0.526419434698542	219
0.336733666530095	220
0.368947303210664	221
0.38605884756863	222
0.411878063341543	223
0.418895438497638	224
0.38348292157054	225
0.343369919250137	226
0.331396453064532	227
0.362712163865539	228
0.345791672085589	229
0.406041083110063	230
0.357557775473935	231
0.358165362140749	232
0.255437222614336	233
0.400810678025992	234
0.373711711881281	235
0.430738501361938	236
0.383059484292376	237
0.43184818206981	238
0.321985479878318	239
0.367451730337829	240
0.403678738374348	241
0.289184866799575	242
0.405997260224466	243
0.373052427836782	244
0.401128886345353	245
0.471871323693348	246
0.363695824218816	247
0.426242738903446	248
0.312391988696809	249
0.227673061595496	250
0.436385224985296	251
0.363154237999061	252
0.33916382999214	253
0.334664075630266	254
0.353678005183289	255
0.465094204161249	256
0.377104016796219	257
0.41953137595962	258
0.513544244769796	259
0.397462317923777	260
0.371840008848127	261
0.366827598210352	262
0.475913114893209	263
0.350495605542196	264
0.399364734212108	265
0.353553700604336	266
0.327386038222388	267
0.3946366551146	268
0.395910643925494	269
0.50274201968382	270
0.387089695286128	271
0.369450519876182	272
0.389932118353868	273
0.357498903475551	274
0.326330627729507	275
0.314794737065351	276
0.3897008848436	277
0.423179022417994	278
0.363804386954049	279
0.405860779439811	280
0.386053563066467	281
0.344103570614347	282
0.386333531827253	283
0.486431678964427	284
0.437459557067705	285
0.416101135918857	286
0.39565019020012	287
0.467399559873229	288
0.386320379702104	289
0.403070469557183	290
0.367785460670292	291
0.405315203021339	292
0.299831542650347	293
0.380864670301005	294
0.430197094766014	295
0.383243696534507	296
0.367594597321576	297
0.354990024456259	298
0.410681241649706	299
0.333238098324582	300
0.378153496600866	301
0.342150853124956	302
0.424951188387675	303
0.344395173484715	304
0.306412624586628	305
0.359611164003676	306
0.378230705957731	307
0.495839783752487	308
0.327437475112307	309
0.373494333906192	310
0.412453997179156	311
0.314510044121443	312
0.347837026541595	313
0.344742904603812	314
0.469494117502226	315
0.353598458782403	316
0.398335828314546	317
0.407562769716458	318
0.350229336256576	319
0.300974251736113	320
0.458674064943841	321
0.388276168156067	322
0.349232997009459	323
0.28323630708274	324
0.353334211912505	325
0.314040563347643	326
0.277150870763367	327
0.377397622260374	328
0.404089444953879	329
0.412019249438582	330
0.357364541087495	331
0.382251809397474	332
0.404721842230041	333
0.358770497626431	334
0.423234357099409	335
0.295369477700106	336
0.475843564108849	337
0.407985398242555	338
0.289595444927089	339
0.507965458728908	340
0.428531910677865	341
0.388626918392256	342
0.371393961716243	343
0.444942902817806	344
0.344077563651036	345
0.356800352606058	346
0.417480382446485	347
0.324440239373346	348
0.392993658683509	349
0.319253229239858	350
0.420219880934174	351
0.461227994702006	352
0.429024986717301	353
0.515620203418275	354
0.466852998877403	355
0.391796826825566	356
0.374458431021642	357
0.348072936579643	358
0.426062899063076	359
0.369869897864884	360
0.413589265171239	361
0.345715747971583	362
0.410226155062622	363
0.294923217297664	364
0.385548192637439	365
0.310055077443064	366
0.320608851252231	367
0.510994910361098	368
0.384409959824481	369
0.291701486592149	370
0.335590048424873	371
0.392078750554237	372
0.398286809750518	373
0.482248314754959	374
0.404437549770122	375
0.45667001665389	376
0.423495295741718	377
0.346907981562072	378
0.40942573972304	379
0.386962188001956	380
0.385647347506892	381
0.444281340068164	382
0.472380856439405	383
0.369443814733389	384
0.408142625491857	385
0.470428662851589	386
0.315076387522918	387
0.350839420639433	388
0.426080012004749	389
0.339886197163891	390
0.358315957689052	391
0.319430915860517	392
0.409492244441042	393
0.457368275675364	394
0.429807997677009	395
0.439771107873317	396
0.417942303445871	397
0.379898131949092	398
0.396026265812635	399
0.384379100955705	400
0.317250162768573	401
0.387781780237442	402
0.438405911760186	403
0.499505951532573	404
0.399577123793779	405
0.41390127949666	406
0.392421383553393	407
0.403983066903633	408
0.393509494835684	409
0.366691203322757	410
0.356047926588465	411
0.408837034761296	412
0.303764404289113	413
0.341134542203546	414
0.33179171044957	415
0.378952193221908	416
0.337753925796497	417
0.423966108424996	418
0.356686359189807	419
0.377511279185109	420
0.357155518902629	421
0.338725865340475	422
0.435012687231683	423
0.30801601337357	424
0.40605352199223	425
0.38532354214289	426
0.327266657636549	427
0.453822949906822	428
0.454398343114622	429
0.384968138337057	430
0.382215452436956	431
0.396035122296053	432
0.394449781735309	433
0.42555472687498	434
0.341548087553848	435
0.441993148874964	436
0.412823018784802	437
0.382745013350589	438
0.301341420379221	439
0.445351789540165	440
0.392952014503903	441
0.465640093006384	442
0.44778267325894	443
0.37033327785552	444
0.464103519011411	445
0.306480886660327	446
0.384445477613797	447
0.430596047896897	448
0.346356776334356	449
0.50092359563282	450
0.398147942384668	451
0.335274662697997	452
0.344703384878685	453
0.429044561947629	454
0.44852960376688	455
0.415520238683902	456
0.33108530211695	457
0.412572665597122	458
0.410489422957086	459
0.48644280218572	460
0.442779353000888	461
0.392988345245605	462
0.393316430136832	463
0.389548136666301	464
0.39879306914289	465
0.341196764718934	466
0.349427403447455	467
0.326182023180055	468
0.372687934140708	469
0.437217356448195	470
0.384546475917465	471
0.280747584594295	472
0.425926871878098	473
0.398557650007263	474
0.437631753005525	475
0.467657824774343	476
0.374663555015555	477
0.378289574387448	478
0.428832678944827	479
0.430852242563923	480
0.357008112178216	481
0.320474020153346	482
0.272684639274561	483
0.498338922423595	484
0.387776997754629	485
0.409789292454054	486
0.41383193453899	487
0.429300747902381	488
0.350450667028686	489
0.368402588152277	490
0.364118149934461	491
0.364615190557304	492
0.360637780279965	493
0.453975098285765	494
0.408261711108417	495
0.401012898453745	496
0.391417488573779	497
0.452268114051767	498
0.391824273131911	499
0.524745982177568	500
0.361320274806724	501
0.40373985011654	502
0.409898132476506	503
0.405057897799831	504
