"ASR"	"iter"
0.591476947179022	1
0.593341316136642	2
0.583656043686713	3
0.532070188492198	4
0.596966935149334	5
0.55742318107728	6
0.602460395966448	7
0.563556919433847	8
0.630904807453588	9
0.593734863245651	10
0.63151757117226	11
0.60349407874337	12
0.516013388536112	13
0.601874829051157	14
0.534799074699057	15
0.64311452875791	16
0.577462599299994	17
0.580249139992258	18
0.569142612911596	19
0.586546875093789	20
0.576539410309852	21
0.596615466003328	22
0.559004072504138	23
0.605220841968721	24
0.553949235984884	25
0.645987667709045	26
0.607442536094087	27
0.626525471378129	28
0.560107157207725	29
0.615149773532635	30
0.640907793051654	31
0.589558225205731	32
0.554012640040728	33
0.58878591666768	34
0.615238543432628	35
0.58391850706852	36
0.622655096201014	37
0.600223303914643	38
0.604086607905051	39
0.614640778733721	40
0.537484063995288	41
0.606051834679892	42
0.622742870195725	43
0.59114515697786	44
0.556155428094058	45
0.563720352361109	46
0.548612594570276	47
0.531293879239691	48
0.635568703360279	49
0.595459427420514	50
0.605718075352963	51
0.592431068407867	52
0.494924762928728	53
0.614978923495939	54
0.6157189843229	55
0.553943146466882	56
0.640035301353857	57
0.573536028553544	58
0.583879483257801	59
0.594182827663464	60
0.537195384593612	61
0.565676923248817	62
0.550102427551253	63
0.59860070263713	64
0.572157666202388	65
0.635834579073626	66
0.603234400727983	67
0.615643593755082	68
0.552393379674613	69
0.535327479068135	70
0.565091326874508	71
0.53204496585777	72
0.563970545895228	73
0.631762173014945	74
0.589099879059754	75
0.596663572676087	76
0.57445319123687	77
0.538013421883087	78
0.563757541526032	79
0.573097388143393	80
0.597502271143502	81
0.550072823397568	82
0.566551330500604	83
0.590600383801361	84
0.621820859143835	85
0.641247615535464	86
0.536403239932602	87
0.59575199850833	88
0.580525320021746	89
0.617080901088407	90
0.560409174372908	91
0.59995440659662	92
0.599765268567871	93
0.621052370595958	94
0.558250767981042	95
0.658255898500972	96
0.596986889411219	97
0.570412790321935	98
0.655589594978352	99
0.552000868788001	100
0.555792470876351	101
0.56370700210846	102
0.538500834339565	103
0.623556931405445	104
0.587819048460875	105
0.56890555571225	106
0.513730159797883	107
0.507049412639702	108
0.582121002886294	109
0.59510092914902	110
0.597204620787387	111
0.591774913304502	112
0.608290309519076	113
0.577603672206019	114
0.612760784342726	115
0.593084368019288	116
0.52875010609466	117
0.591432739136785	118
0.657007240736296	119
0.594749254281188	120
0.600080347778403	121
0.566979364180424	122
0.656084603903368	123
0.595317802965455	124
0.597151148430803	125
0.553141273987253	126
0.638842293705189	127
0.613740538101222	128
0.518706147280934	129
0.566424176686733	130
0.597126825765294	131
0.555554145820665	132
0.599503765043638	133
0.582916585859505	134
0.564808501779429	135
0.591131486462984	136
0.610918570967888	137
0.56411129686458	138
0.579904595517615	139
0.557912670277587	140
0.527982484061784	141
0.598589927399071	142
0.571500588954579	143
0.579091502635046	144
0.626823585790992	145
0.568022795250567	146
0.548643593896315	147
0.634776826403356	148
0.566167679943744	149
0.61353741117415	150
0.630169199432057	151
0.63645304311783	152
0.624890963094943	153
0.598020209742398	154
0.568078682001964	155
0.57133061268147	156
0.563956557259846	157
0.655837560979749	158
0.574820954574429	159
0.552878720124561	160
0.587523208454651	161
0.572042770871085	162
0.582239199380478	163
0.616974549167475	164
0.573041519611614	165
0.564988511200442	166
0.602290553089581	167
0.624218982536123	168
0.521133659665239	169
0.569070725845345	170
0.598040695726861	171
0.592097147774317	172
0.530776000373595	173
0.597734081737109	174
0.580778653070136	175
0.613540526026131	176
0.595386801602109	177
0.611297782116182	178
0.589895761003235	179
0.590689176023793	180
0.615559521536855	181
0.498142296255134	182
0.635835225461542	183
0.562313206853416	184
0.614158455538675	185
0.615605878592036	186
0.610409393386858	187
0.588420291702	188
0.639775448642363	189
0.608807333576745	190
0.551826004936665	191
0.594222831303736	192
0.565494057170459	193
0.549298865649973	194
0.593830291256545	195
0.59826909653687	196
0.615276756807965	197
0.559099376287962	198
0.581541574228705	199
0.588663603260261	200
0.591471326917595	201
0.577207866956039	202
0.545511185178061	203
0.606921669904384	204
0.529657761124218	205
0.592882386228492	206
0.547391454285148	207
0.539869691673576	208
0.537653104354783	209
0.605990266389704	210
0.608442591927555	211
0.589322019451827	212
0.563332370745712	213
0.561408872439812	214
0.589555472965028	215
0.511736158366069	216
0.58734482123573	217
0.603328536863605	218
0.54122543595409	219
0.592282642705879	220
0.613908974185214	221
0.563886202325941	222
0.596247068895918	223
0.545682061985433	224
0.583072598609203	225
0.595025103733685	226
0.562977116102476	227
0.629625143986421	228
0.668460964567965	229
0.599414084578186	230
0.530957371165823	231
0.523292116211903	232
0.557223972142375	233
0.632816507534387	234
0.567173533722656	235
0.588840579960073	236
0.594713056152085	237
0.643165598655739	238
0.610885259809209	239
0.589232048427065	240
0.611407642880362	241
0.578451941061725	242
0.561875035872746	243
0.646834373583294	244
0.592916866973515	245
0.554251701749746	246
0.610160245630821	247
0.538862319016405	248
0.481715341751903	249
0.606985063041575	250
0.580413899006606	251
0.55870759287886	252
0.63032753702872	253
0.567003973015211	254
0.578551570716133	255
0.57871278592771	256
0.569016168748201	257
0.58098963154029	258
0.539034898072579	259
0.5354075426931	260
0.593577427861103	261
0.570600709360735	262
0.631817594842554	263
0.614680701683801	264
0.610980005510496	265
0.582888601767013	266
0.615464446788231	267
0.595902207675996	268
0.581903875168212	269
0.659763776499216	270
0.592424478903792	271
0.555330188197617	272
0.642253685471438	273
0.601955800661896	274
0.606229961441206	275
0.562598831217515	276
0.604111128261521	277
0.554020103672576	278
0.580352865985546	279
0.617930841562126	280
0.565625455337071	281
0.56964770396919	282
0.533398465996099	283
0.632104001503504	284
0.580454209708781	285
0.542600984479861	286
0.577801053729368	287
0.608127158327217	288
0.581902296119721	289
0.486612649208774	290
0.556811400959617	291
0.548826196645637	292
0.591175055102993	293
0.541521267483741	294
0.653384731261205	295
0.595132575085589	296
0.570144081471614	297
0.623455855197733	298
0.604110226505905	299
0.599273844352638	300
0.663538412026533	301
0.587031075602662	302
0.618396631619149	303
0.609975780724491	304
0.543315130276594	305
0.566648656979548	306
0.601212255309817	307
0.561505972283098	308
0.540430868613636	309
0.542906514430279	310
0.579222817445923	311
0.602963533455031	312
0.61046706118893	313
0.598848018285507	314
0.545257509996288	315
0.622892628127688	316
0.596889031030014	317
0.592391491226613	318
0.621329575860602	319
0.594616797178306	320
0.582747468590458	321
0.582337338281795	322
0.546880412541542	323
0.510448164196052	324
0.571875775740206	325
0.605390069499471	326
0.633482517739693	327
0.584758394961009	328
0.617127260424919	329
0.613824800759632	330
0.631421068893557	331
0.543644614648685	332
0.559935516327133	333
0.562753175775846	334
0.608635004954988	335
0.651770347393281	336
0.628600147948103	337
0.55665231175578	338
0.599261643897529	339
0.560003100322704	340
0.617413890323798	341
0.629784186302663	342
0.530079548476218	343
0.473539485938489	344
0.596943482517806	345
0.580910025857734	346
0.529940164550056	347
0.586700684574851	348
0.543653569971789	349
0.577554101015092	350
0.607062870820038	351
0.536127205740069	352
0.613711637251429	353
0.639699494005445	354
0.588788995679868	355
0.625980774117113	356
0.628019090428759	357
0.583400638078476	358
0.493963960890284	359
0.539423826822915	360
0.593359210757442	361
0.654103804988736	362
0.548390222266857	363
0.551110123390017	364
0.525906794836953	365
0.558175440591263	366
0.615442895996367	367
0.579880635587024	368
0.53995107799726	369
0.545459050131468	370
0.575362373466828	371
0.547948484337342	372
0.580367037133133	373
0.599245021136121	374
0.583073961310391	375
0.604249751763578	376
0.622505612256009	377
0.509910974807069	378
0.603596898210633	379
0.586703890927144	380
0.607851369991484	381
0.581873980975145	382
0.537689740001624	383
0.583076680680551	384
0.593389974846464	385
