"Sex_Age"	"estimate"	"species"	"iter"
"Male_Chick"	1	"Kentish (Maio)"	25
"Female_Adult"	0.8632914	"Kentish (Maio)"	26
"Male_Adult"	0.8382975	"Kentish (Maio)"	26
"Female_Juvenile"	0.2064963	"Kentish (Maio)"	26
"Male_Juvenile"	0.1538105	"Kentish (Maio)"	26
"Female_Chick"	0.745742992489986	"Kentish (Maio)"	26
"Male_Chick"	0.344546350127488	"Kentish (Maio)"	26
"Female_Adult"	0.877809	"Kentish (Maio)"	27
"Male_Adult"	0.8346098	"Kentish (Maio)"	27
"Female_Juvenile"	0.1761619	"Kentish (Maio)"	27
"Male_Juvenile"	0.2050224	"Kentish (Maio)"	27
"Female_Chick"	1	"Kentish (Maio)"	27
"Male_Chick"	1	"Kentish (Maio)"	27
"Female_Adult"	0.847942	"Kentish (Maio)"	28
"Male_Adult"	0.8609964	"Kentish (Maio)"	28
"Female_Juvenile"	0.2080198	"Kentish (Maio)"	28
"Male_Juvenile"	0.1389029	"Kentish (Maio)"	28
"Female_Chick"	0.734426687083598	"Kentish (Maio)"	28
"Male_Chick"	0.29707222361363	"Kentish (Maio)"	28
"Female_Adult"	0.8538279	"Kentish (Maio)"	29
"Male_Adult"	0.8447465	"Kentish (Maio)"	29
"Female_Juvenile"	0.1786863	"Kentish (Maio)"	29
"Male_Juvenile"	0.1564671	"Kentish (Maio)"	29
"Female_Chick"	0.507513441769569	"Kentish (Maio)"	29
"Male_Chick"	0.42954281222468	"Kentish (Maio)"	29
"Female_Adult"	0.8469261	"Kentish (Maio)"	30
"Male_Adult"	0.8669111	"Kentish (Maio)"	30
"Female_Juvenile"	0.2171216	"Kentish (Maio)"	30
"Male_Juvenile"	0.1624972	"Kentish (Maio)"	30
"Female_Chick"	0.999602265501795	"Kentish (Maio)"	30
"Male_Chick"	0.53159788368807	"Kentish (Maio)"	30
"Female_Adult"	0.8634626	"Kentish (Maio)"	31
"Male_Adult"	0.8470809	"Kentish (Maio)"	31
"Female_Juvenile"	0.1974079	"Kentish (Maio)"	31
"Male_Juvenile"	0.157154	"Kentish (Maio)"	31
"Female_Chick"	0.527672047139511	"Kentish (Maio)"	31
"Male_Chick"	0.745868882025077	"Kentish (Maio)"	31
"Female_Adult"	0.8342641	"Kentish (Maio)"	32
"Male_Adult"	0.8578945	"Kentish (Maio)"	32
"Female_Juvenile"	0.1840495	"Kentish (Maio)"	32
"Male_Juvenile"	0.1799349	"Kentish (Maio)"	32
"Female_Chick"	1	"Kentish (Maio)"	32
"Male_Chick"	0.576014974203701	"Kentish (Maio)"	32
"Female_Adult"	0.8530563	"Kentish (Maio)"	33
"Male_Adult"	0.8676378	"Kentish (Maio)"	33
"Female_Juvenile"	0.1736313	"Kentish (Maio)"	33
"Male_Juvenile"	0.1674528	"Kentish (Maio)"	33
"Female_Chick"	1	"Kentish (Maio)"	33
"Male_Chick"	0.382380422452265	"Kentish (Maio)"	33
"Female_Adult"	0.8550453	"Kentish (Maio)"	34
"Male_Adult"	0.8607342	"Kentish (Maio)"	34
"Female_Juvenile"	0.1874821	"Kentish (Maio)"	34
"Male_Juvenile"	0.2028943	"Kentish (Maio)"	34
"Female_Chick"	1	"Kentish (Maio)"	34
"Male_Chick"	0.409231577554831	"Kentish (Maio)"	34
"Female_Adult"	0.8212641	"Kentish (Maio)"	35
"Male_Adult"	0.8379733	"Kentish (Maio)"	35
"Female_Juvenile"	0.1911229	"Kentish (Maio)"	35
"Male_Juvenile"	0.1518863	"Kentish (Maio)"	35
"Female_Chick"	1	"Kentish (Maio)"	35
"Male_Chick"	0.516480498080986	"Kentish (Maio)"	35
"Female_Adult"	0.8538861	"Kentish (Maio)"	36
"Male_Adult"	0.8532906	"Kentish (Maio)"	36
"Female_Juvenile"	0.1716562	"Kentish (Maio)"	36
"Male_Juvenile"	0.164043	"Kentish (Maio)"	36
"Female_Chick"	0.795393854808491	"Kentish (Maio)"	36
"Male_Chick"	0.392258226800069	"Kentish (Maio)"	36
"Female_Adult"	0.8828126	"Kentish (Maio)"	37
"Male_Adult"	0.8830208	"Kentish (Maio)"	37
"Female_Juvenile"	0.1629704	"Kentish (Maio)"	37
"Male_Juvenile"	0.1853056	"Kentish (Maio)"	37
"Female_Chick"	0.929232786362191	"Kentish (Maio)"	37
"Male_Chick"	0.541979462623299	"Kentish (Maio)"	37
"Female_Adult"	0.8458683	"Kentish (Maio)"	38
"Male_Adult"	0.8493109	"Kentish (Maio)"	38
"Female_Juvenile"	0.1770511	"Kentish (Maio)"	38
"Male_Juvenile"	0.1403088	"Kentish (Maio)"	38
"Female_Chick"	1	"Kentish (Maio)"	38
"Male_Chick"	1	"Kentish (Maio)"	38
"Female_Adult"	0.8625297	"Kentish (Maio)"	39
"Male_Adult"	0.8544221	"Kentish (Maio)"	39
"Female_Juvenile"	0.1831836	"Kentish (Maio)"	39
"Male_Juvenile"	0.1433976	"Kentish (Maio)"	39
"Female_Chick"	1	"Kentish (Maio)"	39
"Male_Chick"	0.413299762540261	"Kentish (Maio)"	39
"Female_Adult"	0.8442241	"Kentish (Maio)"	40
"Male_Adult"	0.857302	"Kentish (Maio)"	40
"Female_Juvenile"	0.185391	"Kentish (Maio)"	40
"Male_Juvenile"	0.1849005	"Kentish (Maio)"	40
"Female_Chick"	1	"Kentish (Maio)"	40
"Male_Chick"	1	"Kentish (Maio)"	40
"Female_Adult"	0.8483356	"Kentish (Maio)"	41
"Male_Adult"	0.854671	"Kentish (Maio)"	41
"Female_Juvenile"	0.2172503	"Kentish (Maio)"	41
"Male_Juvenile"	0.182783	"Kentish (Maio)"	41
"Female_Chick"	1	"Kentish (Maio)"	41
"Male_Chick"	1	"Kentish (Maio)"	41
"Female_Adult"	0.8374784	"Kentish (Maio)"	42
"Male_Adult"	0.8633676	"Kentish (Maio)"	42
"Female_Juvenile"	0.2002947	"Kentish (Maio)"	42
"Male_Juvenile"	0.1560901	"Kentish (Maio)"	42
"Female_Chick"	1	"Kentish (Maio)"	42
"Male_Chick"	0.563815247068899	"Kentish (Maio)"	42
"Female_Adult"	0.8488648	"Kentish (Maio)"	43
"Male_Adult"	0.8484331	"Kentish (Maio)"	43
"Female_Juvenile"	0.168364	"Kentish (Maio)"	43
"Male_Juvenile"	0.1221051	"Kentish (Maio)"	43
"Female_Chick"	0.899996434461073	"Kentish (Maio)"	43
