"ASR"	"iter"
0.619278415865703	1
0.619773552029299	2
0.643173484429886	3
0.527200171073919	4
0.564929129141152	5
0.76933354516529	6
0.761051794611243	7
0.739731014897743	8
0.720951705178275	9
0.669043845417936	10
0.573450194102978	11
0.7201398245808	12
0.658189299911272	13
0.630068598072742	14
0.664405531246275	15
0.675163496871085	16
0.486660866887966	17
0.732816923186527	18
0.666103196970414	19
0.58048037703068	20
0.673177002533878	21
0.610824995956446	22
0.728085825146452	23
0.674221016315263	24
0.705846059014807	25
0.71619429095087	26
0.63349591430375	27
0.766583730898008	28
0.592299837622159	29
0.606053807130553	30
0.565737620421976	31
0.739979134920283	32
0.6941040654077	33
0.482635442367349	34
0.563135122538055	35
0.598374396221933	36
0.698104228184787	37
0.470546814822226	38
0.58388954583194	39
0.725940048517985	40
0.731249480462845	41
0.717990130379459	42
0.656693457337576	43
0.534498280290517	44
0.659067317086214	45
0.620487862240199	46
0.583640047847679	47
0.685725365237519	48
0.460853918315303	49
0.705633037020191	50
0.483740213674789	51
0.617104155479055	52
0.670399193134234	53
0.763524759793238	54
0.704130867888534	55
0.677484731432149	56
0.667008209621564	57
0.710670836059101	58
0.673797417346296	59
0.568246766159717	60
0.648526402804602	61
0.659375494242399	62
0.685373728264646	63
0.513277916690765	64
0.696340587156966	65
0.649922797939034	66
0.644221096765781	67
0.668145395745879	68
0.708615441952642	69
0.601084274946642	70
0.617885271307348	71
0.584052086023528	72
0.723895965062318	73
0.576311172264288	74
0.72038351912472	75
0.71708894974489	76
0.585129394623404	77
0.724387152129118	78
0.606117122990708	79
0.53440606461645	80
0.657576623099928	81
0.709227724989023	82
0.629638788406034	83
0.661951354293823	84
0.687505692053001	85
0.640713457264436	86
0.756131846396107	87
0.70735266665199	88
0.628363633013831	89
0.705158540839514	90
0.598266082603967	91
0.626150464680013	92
0.50067544726949	93
0.692626270000593	94
0.517032032391567	95
0.581715758420623	96
0.582018029048866	97
0.641881311089655	98
0.558226167715989	99
0.624954978715368	100
0.793456241866378	101
0.58703484167785	102
0.604112914148036	103
0.64571910512222	104
0.66268182166238	105
