"Sex_Age"	"estimate"	"species"	"iter"
"Female_Adult"	0.524989133333333	"Snowy"	30
"Male_Adult"	0.758120883333333	"Snowy"	30
"Female_Juvenile"	0.746693966666667	"Snowy"	30
"Male_Juvenile"	0.46060045	"Snowy"	30
"Female_Chick"	0.446588169230769	"Snowy"	30
"Male_Chick"	NA	"Snowy"	30
"Female_Adult"	0.666503583333333	"Snowy"	31
"Male_Adult"	NA	"Snowy"	31
"Female_Juvenile"	0.465482866666667	"Snowy"	31
"Male_Juvenile"	NA	"Snowy"	31
"Female_Chick"	0.414107753846154	"Snowy"	31
"Male_Chick"	0.454106423076923	"Snowy"	31
"Female_Adult"	0.436442816666667	"Snowy"	32
"Male_Adult"	0.7575045	"Snowy"	32
"Female_Juvenile"	0.61495525	"Snowy"	32
"Male_Juvenile"	0.603447616666667	"Snowy"	32
"Female_Chick"	0.456836276923077	"Snowy"	32
"Male_Chick"	NA	"Snowy"	32
"Female_Adult"	0.63751255	"Snowy"	33
"Male_Adult"	NA	"Snowy"	33
"Female_Juvenile"	0.555310883333333	"Snowy"	33
"Male_Juvenile"	NA	"Snowy"	33
"Female_Chick"	0.450995461538462	"Snowy"	33
"Male_Chick"	0.801781680769231	"Snowy"	33
"Female_Adult"	0.594283483333333	"Snowy"	34
"Male_Adult"	NA	"Snowy"	34
"Female_Juvenile"	0.526366233333333	"Snowy"	34
"Male_Juvenile"	NA	"Snowy"	34
"Female_Chick"	0.444986246153846	"Snowy"	34
"Male_Chick"	0.829314992307692	"Snowy"	34
"Female_Adult"	0.611593933333333	"Snowy"	35
"Male_Adult"	NA	"Snowy"	35
"Female_Juvenile"	0.486941266666667	"Snowy"	35
"Male_Juvenile"	NA	"Snowy"	35
"Female_Chick"	0.470803930769231	"Snowy"	35
"Male_Chick"	0.791506365384615	"Snowy"	35
"Female_Adult"	0.477264783333333	"Snowy"	36
"Male_Adult"	0.728434766666667	"Snowy"	36
"Female_Juvenile"	0.58084485	"Snowy"	36
"Male_Juvenile"	0.576465683333333	"Snowy"	36
"Female_Chick"	0.431162642307692	"Snowy"	36
"Male_Chick"	0.789084565384615	"Snowy"	36
"Female_Adult"	0.6555091	"Snowy"	37
"Male_Adult"	NA	"Snowy"	37
"Female_Juvenile"	0.541684	"Snowy"	37
"Male_Juvenile"	NA	"Snowy"	37
"Female_Chick"	0.448865092307692	"Snowy"	37
"Male_Chick"	0.820545696153846	"Snowy"	37
"Female_Adult"	0.524283633333333	"Snowy"	38
"Male_Adult"	0.695097166666667	"Snowy"	38
"Female_Juvenile"	0.514210616666667	"Snowy"	38
"Male_Juvenile"	0.5133937	"Snowy"	38
"Female_Chick"	0.446753457692308	"Snowy"	38
"Male_Chick"	0.785703080769231	"Snowy"	38
"Female_Adult"	0.52627135	"Snowy"	39
"Male_Adult"	0.756663433333333	"Snowy"	39
"Female_Juvenile"	0.502328333333333	"Snowy"	39
"Male_Juvenile"	0.478947883333333	"Snowy"	39
"Female_Chick"	0.417436684615385	"Snowy"	39
"Male_Chick"	NA	"Snowy"	39
"Female_Adult"	0.5762934	"Snowy"	40
"Male_Adult"	0.6734037	"Snowy"	40
"Female_Juvenile"	NA	"Snowy"	40
"Male_Juvenile"	NA	"Snowy"	40
"Female_Chick"	0.451516765384615	"Snowy"	40
