"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	3524.5090704918	203.378780801082	0	1205.102	"Kentish (Maio)"	6
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	3526.78216427105	205.651874580326	0	1199.2887	"Kentish (Maio)"	6
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	3548.8977704918	227.767480801082	0	1229.4907	"Kentish (Maio)"	6
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	3552.07346427105	230.943174580326	0	1224.5799	"Kentish (Maio)"	6
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	3567.75054767025	246.620257979529	0	1250.3599	"Kentish (Maio)"	6
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	3569.7669704918	248.636680801082	0	1250.3599	"Kentish (Maio)"	6
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	3581.80904767025	260.678757979529	0	1264.4183	"Kentish (Maio)"	6
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	3583.8253704918	262.695080801082	0	1264.4182	"Kentish (Maio)"	6
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	3589.83978874104	268.709499050323	0	1274.4635	"Kentish (Maio)"	6
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	3590.6619704918	269.531680801082	0	1271.2549	"Kentish (Maio)"	6
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	3591.85164767025	270.721357979529	0	1274.461	"Kentish (Maio)"	6
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	3594.75278874104	273.622499050323	0	1279.3765	"Kentish (Maio)"	6
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	3596.76044767025	275.630157979529	0	1279.3697	"Kentish (Maio)"	6
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	3597.1960704918	276.065780801082	0	1277.7889	"Kentish (Maio)"	6
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	3608.92278874104	287.792499050323	0	1293.5465	"Kentish (Maio)"	6
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	3610.93624767025	289.805957979529	0	1293.5455	"Kentish (Maio)"	6
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	3611.7834704918	290.653180801082	0	1292.3764	"Kentish (Maio)"	6
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	3636.65359053708	315.523300846363	0	1323.2895	"Kentish (Maio)"	6
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	3638.63158874104	317.501299050323	0	1323.2553	"Kentish (Maio)"	6
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	20	3256.61108429752	0	0.99771834384902	935.11028	"Kentish (Maio)"	7
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	36	3268.7738	12.1627157024791	0.00227985800985573	914.31936	"Kentish (Maio)"	7
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	13	3283.68323916624	27.072154868717	1.31936275743205e-06	976.429	"Kentish (Maio)"	7
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	14	3285.71057188465	29.0994875871338	4.78778361889573e-07	976.42741	"Kentish (Maio)"	7
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	12	3323.12269382716	66.5116095296394	3.5991127868677e-15	1017.8953	"Kentish (Maio)"	7
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	13	3325.14403916624	68.5329548687173	1.30998370402154e-15	1017.8898	"Kentish (Maio)"	7
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	20	3327.84208429752	71.2309999999998	0	1006.3413	"Kentish (Maio)"	7
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	3477.34449382716	220.73340952964	0	1172.1171	"Kentish (Maio)"	7
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	3478.30562197125	221.694537673732	0	1181.1648	"Kentish (Maio)"	7
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	3495.88909382716	239.278009529639	0	1190.6617	"Kentish (Maio)"	7
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	3496.18352197125	239.572437673732	0	1199.0427	"Kentish (Maio)"	7
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	3512.42966536685	255.818581069334	0	1217.3053	"Kentish (Maio)"	7
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	3514.32682197125	257.715737673732	0	1217.186	"Kentish (Maio)"	7
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	3522.52456536685	265.913481069334	0	1227.4002	"Kentish (Maio)"	7
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	3524.36702197125	267.755937673732	0	1227.2262	"Kentish (Maio)"	7
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	3529.64142197125	273.030337673732	0	1232.5006	"Kentish (Maio)"	7
